ID,POS,Gloss
37659,adjective,"able to communicate in Oscan",
37660,adjective,"given to expressing yourself freely or insistently; ""outspoken in their opposition to segregation""; ""a vocal assembly""",
37661,adjective,"able to communicate in Russian",
37662,adjective,"able to communicate in Samoyedic",
37663,adjective,"able to communicate in a Semitic language",
37664,adjective,"able to communicate in a Siouan language",
37665,adjective,"able to communicate in Spanish",
37666,adjective,"able to communicate in Turkic",
37667,adjective,"communicated in the form of words; ""verbal imagery""; ""a verbal protest""",
37668,adjective,"inclined to tell long and involved stories (often of incredible happenings)",
37669,noun,"a person who alarms others needlessly",
37670,noun,"someone who communicates in allegories",
37671,noun,"someone who pronounces words",
37672,noun,"someone who claims to speak the truth; ""a bold asserter""; ""a declarer of his intentions""; ""affirmers of traditional doctrine""; ""an asseverator of strong convictions""; ""an avower of his own great intelligence""",
37673,noun,"someone who admits or acknowledges openly and boldly",
37674,noun,"a member of a conference",
37675,noun,"someone who converses or confers (as in a conference)",
37676,noun,"someone who confesses (discloses information damaging to themselves)",
37677,noun,"someone who communicates by means of letters",
37678,noun,"someone who communicates disapproval by hissing",
37679,noun,"someone who negotiates (confers with others in order to reach a settlement)",
37680,noun,"someone who tries to persuade or induce or lead on",
37681,noun,"someone who makes attractive to the general public",
37682,noun,"someone who presents a message of some sort (as a petition or an address or a check or a memorial etc.)",
37683,noun,"a person to whom a promise is made",
37684,noun,"a person who makes a promise",
37685,noun,"a person who disseminates messages calculated to assist some cause or some government",
37686,noun,"someone who spreads the news",
37687,noun,"a communicator (speaker or writer) who uses quotations",
37688,noun,"a person whose speech or writing is not well organized",
37689,noun,"a person who investigates and reports or edits news stories",
37690,noun,"someone who responds",
37691,noun,"someone who communicates vocally in a very loud voice",
37692,noun,"someone who transmits a message; ""return to sender""",
37693,noun,"someone who communicates by signals",
37694,noun,"someone who can use sign language to communicate",
37695,noun,"someone who takes a solemn oath",
37696,noun,"someone with the power of communicating thoughts directly",
37697,noun,"someone who twaddles; someone who writes or talks twaddle",
37698,noun,"someone who speaks or writes in a vague and evasive manner",
37699,noun,"someone who gives a warning to others",
37700,noun,"someone who communicates by waving",
37701,noun,"someone who sends a telegram",
37702,noun,"the act of participating in the celebration of the Eucharist; ""the governor took Communion with the rest of the congregation""",
37703,noun,"a Christian sacrament commemorating the Last Supper by consecrating bread and wine",
37704,noun,"participation in Holy Communion by members of more than one church (eg Catholic and Orthodox)",
37705,noun,"sharing thoughts and feelings",
37706,noun,"communication between individuals",
37707,noun,"a line at the beginning of a news article giving the date and place of origin of the news dispatch",
37708,noun,"an economic system based on state ownership of capital",
37709,noun,"a political theory favoring collectivism in a classless society",
37710,noun,"a form of communism developed in Cuba by Fidel Castro",
37711,noun,"the political and economic theories of Lenin which provided the guiding doctrine of the Soviet Union; the modification of Marxism by Lenin stressed that imperialism is the highest form of capitalism (which shifts the struggle from developed to underdeveloped countries)",
37712,noun,"a form of communism developed in China by Mao Zedong",
37713,noun,"the economic and political theories of Karl Marx and Friedrich Engels that hold that human actions and institutions are economically determined and that class struggle is needed to create historical change and that capitalism will ultimately be superseded by communism",
37714,noun,"the form of communism advocated by Leon Trotsky; calls for immediate worldwide revolution by the proletariat",
37715,noun,"a member of the communist party",
37716,noun,"a political party that actively advocates a communist form of government; in Communist countries it is the sole political party of the state",
37717,noun,"a local church community",
37718,noun,"people sharing a given language or dialect",
37719,noun,"people living near one another; ""it is a friendly neighborhood""; ""my neighborhood voted for Bush""",
37720,noun,"a community of people smaller than a town",
37721,noun,"a community of people smaller than a village",
37722,noun,"a nomadic community",
37723,noun,"a group of people having ethnic or cultural or religious characteristics in common; ""the Christian community of the apostolic age""; ""he was well known throughout the Catholic community""",
37724,noun,"a community of people in a religious order (especially nuns) living together",
37725,noun,"the members of a religious community living together",
37726,noun,"the Muslim community or people, considered to extend from Mauritania to Pakistan; ""moderate Muslims urge the Ummah to reject the terrorism of radical Muslims""",
37727,noun,"common ownership; ""they shared a community of possessions""",
37728,noun,"the relation of an owner to the thing possessed; possession with the right to transfer possession to others",
37729,noun,"a group of nations having common interests; ""they hoped to join the NATO community""",
37730,noun,"the body of individuals whose work helps to maintain the health of their clients",
37731,noun,"the body of individuals who manage businesses",
37732,noun,"the body of individuals holding advanced academic degrees",
37733,noun,"the body of professional economists",
37734,noun,"a district where people live; occupied primarily by private residences",
37735,noun,"a residential district that is planned for a certain class of residents",
37736,noun,"a residential area outside of a city and beyond suburbia",
37737,noun,"a residential district occupied primarily with tenement houses",
37738,noun,"an overcrowded residential area",
37739,noun,"a section of northwestern Washington, D.C.",
37740,noun,"a mainly residential district of Manhattan; `the Village' became a home for many writers and artists in the 20th century",
37741,noun,"a residential area of similar dwellings built by property developers and usually under a single management; ""they live in the new housing development""",
37742,noun,"a major biotic community characterized by the dominant forms of plant life and the prevailing climate",
37743,noun,"property and income belonging jointly to a married couple",
37744,noun,"the organization of a nation of the basis of communism",
37745,noun,"changing something from private to state ownership or control",
37746,verb,"make into property owned by the state; ""The new government communized all banks""",
37747,adjective,"capable of being changed in substance as if by alchemy; ""is lead really transmutable into gold?""; ""ideas translatable into reality""",
37748,adjective,"capable of being exchanged for another or for something else that is equivalent",
37749,verb,"reverse the direction of (an alternating electric current) each half cycle so as to produce a unidirectional current",
37750,noun,"the travel of a commuter",
37751,noun,"a warrant substituting a lesser punishment for a greater one",
37752,noun,"the act of furnishing an equivalent person or thing in the place of another; ""replacing the star will not be easy""",
37753,noun,"(law) the act of substituting of one creditor for another",
37754,noun,"a ticket good for several trips or to attend a season of entertainments; sold at a reduced rate",
37755,noun,"a commercial document showing that the holder is entitled to something (as to ride on public transportation or to enter a public entertainment)",
37756,adjective,"(of a binary operation) independent of order; as in e.g. ""a x b = b x a""",
37757,noun,"switch for reversing the direction of an electric current",
37758,verb,"travel back and forth regularly, as between one's place of work and home",
37759,verb,"make a trip for pleasure",
37760,verb,"work in a house where one does not live; ""our cook lives out; he can easily commute from his home""",
37761,verb,"change the order or arrangement of; ""Dyslexics often transpose letters in a word""",
37762,verb,"to establish a mapping (of mathematical elements or sets)",
37763,noun,"a regular journey of some distance to and from your place of work; ""there is standing room only on the high-speed commute""",
37764,adjective,"resembling clay",
37765,adjective,"packed especially tightly",
37766,adjective,"forming a solid mass",
37767,adjective,"resembling a mass of dough",
37768,adjective,"wedged or packed in together; ""an impacted tooth""",
37769,adjective,"pressed together or compressed; ""packed snow""",
37770,adjective,"(especially of rows as of troops or mountains) pressed together; ""in serried ranks""",
37771,adjective,"packed closely together; ""the stood in a tight little group""; ""hair in tight curls""; ""the pub was packed tight""",
37772,adjective,"having component parts closely crowded together; ""a compact shopping center""; ""a dense population""; ""thick crowds""; ""a thick forest""; ""thick hair""",
37773,adjective,"heavy and compact in form or stature; ""a wrestler of compact build""; ""he was tall and heavyset""; ""stocky legs""; ""a thick middle-aged man""; ""a thickset young man""",
37774,adjective,"briefly giving the gist of something; ""a short and compendious book""; ""a compact style is brief and pithy""; ""succinct comparisons""; ""a summary formulation of a wide-ranging subject""",
37775,verb,"make more compact by or as if by pressing; ""compress the data""",
37776,verb,"exert pressure or force to or upon; ""He pressed down on the boards""; ""press your thumb on this spot""",
37777,verb,"press down tightly; ""tamp the coffee grinds in the container to make espresso""",
37778,verb,"contract one's lips; ""She primmed her lips after every bite of food""",
37779,verb,"constrict or bind or draw together; ""Lemon juice astringes the tissue in the mouth""",
37780,verb,"constrict a hollow organ or vessel so as to stop the flow of blood or air",
37781,verb,"contract involuntarily, as in a spasm; ""The muscles in her face convulsed""",
37782,verb,"cause to contract; ""The spasm convulses her facial muscles""",
37783,verb,"contract the abdominal muscles during childbirth to ease delivery",
37784,noun,"a signed written agreement between two or more parties (nations) to perform some action",
37785,noun,"the agreement signed in the Lateran Palace in 1929 by Italy and the Holy See which recognized the Vatican City as a sovereign and independent papal state",
37786,noun,"an increase in the density of something",
37787,noun,"increase in density",
37788,noun,"the act of crushing",
37789,noun,"applying pressure",
37790,noun,"the act of grinding to a powder or dust",
37791,noun,"a traveler who accompanies you",
37792,adjective,"suggestive of companionship; ""a companionable pet""",
37793,adjective,"inclined to or conducive to companionship with others; ""a sociable occasion""; ""enjoyed a sociable chat""; ""a sociable conversation""; ""Americans are sociable and gregarious""",
37794,adjective,"like a companion; ""companionate marriage""; ""a companionate dog""",
37795,noun,"the state of being with someone; ""he missed their company""; ""he enjoyed the society of his friends""",
37796,noun,"the state of being friends",
37797,noun,"a natural or instinctive fellowship between people of similar interests; ""he enjoyed the freemasonry of the Press""",
