ID,POS,Gloss
29731,verb,"move ahead; travel onward in time or space; ""We proceeded towards Washington""; ""She continued in the direction of the hills""; ""We are moving ahead in time now""",
29732,verb,"continue talking; ""I know it's hard,"" he continued, ""but there is no choice""; ""carry on--pretend we are not in the room""",
29733,verb,"proceed without interruption; in music or talk; ""He segued into another discourse""",
29734,verb,"continue talking or writing in a desultory manner; ""This novel rambles on and jogs""",
29735,verb,"transfer or persist from one stage or sphere of activity to another",
29736,verb,"continue to exist; ""These stories die hard""; ""The legend of Elvis endures""",
29737,verb,"transport from one place or state to another; ""Adam would have been carried over into the life eternal""",
29738,verb,"hold over goods to be sold for the next season",
29739,verb,"retain possession of; ""Can I keep my old stuffed animals?""; ""She kept her maiden name after she married""",
29740,noun,"a cart drawn by a dog",
29741,noun,"a cart that can be tilted to empty contents without handling",
29742,noun,"an open two-wheeled one-horse cart formerly widely used in Ireland",
29743,noun,"a small two-wheeled cart for one passenger; pulled by one person",
29744,noun,"a cart that is drawn by an ox",
29745,noun,"a cart with an underslung axle and two seats",
29746,noun,"cart with a tank for water (especially with fresh water for sale)",
29747,noun,"a wheel that has wooden spokes and a metal rim",
29748,noun,"a handcart from which apples and other fruit are sold in the street",
29749,noun,"a handcart that has a frame with two low wheels and a ledge at the bottom and handles at the top; used to move crates or other heavy objects",
29750,noun,"handcart for moving a load of laundry",
29751,noun,"a handcart for serving food",
29752,noun,"a handcart that holds groceries while shopping",
29753,noun,"the work of taking something away in a cart or truck and disposing of it",
29754,noun,"the activity of transporting goods by truck",
29755,noun,"a consortium of independent organizations formed to limit competition by controlling the production and distribution of a product or service; ""they set up the trust in the hope of gaining a monopoly""",
29756,noun,"an illicit cartel formed to control the production and distribution of narcotic drugs; ""drug cartels sometimes finance terrorist organizations""",
29757,noun,"a cartel of companies or nations formed to control the production and distribution of oil",
29758,noun,"Englishman and Egyptologist who in 1922 discovered and excavated the tomb of Tutankhamen (1873-1939)",
29759,noun,"39th President of the United States (1924-)",
29760,noun,"someone whose work is driving carts",
