ID,POS,Gloss
5947,noun,"the preservation of mental and physical health by preventing or treating illness through services offered by the health profession",
5948,noun,"a long plume (especially one of egret feathers) worn on a hat or a piece of jewelry in the shape of a plume",
5949,verb,"be unwell, ill, or ill disposed",
5950,verb,"feel pain or be in pain",
5951,noun,"aromatic bulb used as seasoning",
5952,noun,"bulbous herb of southern Europe widely naturalized; bulb breaks up into separate strong-flavored cloves",
5953,noun,"something added to food primarily for the savor it imparts",
5954,noun,"one of the small bulblets that can be split off of the axis of a larger garlic bulb",
5955,noun,"any of several deciduous Asian trees of the genus Ailanthus",
5956,noun,"small genus of east Asian and Chinese trees with odd-pinnate leaves and long twisted samaras",
5957,noun,"any tree having seeds and ovules contained in the ovary",
5958,noun,"deciduous rapidly growing tree of China with foliage like sumac and sweetish fetid flowers; widely planted in United States as a street tree because of its resistance to pollution",
5959,noun,"an airfoil that controls lateral motion",
5960,noun,"a device that provides reactive force when in motion relative to the surrounding air; can lift or control a plane in flight",
5961,noun,"an often persistent bodily disorder or disease; a cause for complaining",
5962,noun,"a minor nonspecific ailment",
5963,noun,"the state of being dizzy or nauseated because of the motions that occur while traveling in or on a moving vehicle",
5964,verb,"aim or direct at; as of blows, weapons, or objects such as photographic equipment; ""Please don't aim at your little brother!""; ""He trained his gun on the burglar""; ""Don't train your camera on the women""; ""Take a swipe at one's opponent""",
5965,verb,"cause to be in an appropriate place, state, or relation",
5966,verb,"aim with a gun; ""The hunter drew a bead on the rabbit""",
5967,verb,"aim, point, or direct; ""Hold the fire extinguisher directly on the flames""",
5968,verb,"direct at someone; ""She turned a smile on me""; ""They turned their flashlights on the car""",
5969,verb,"hit or aim at with a sweeping arm movement; ""The soccer player began to swing at the referee""",
5970,verb,"direct into a position for use; ""point a gun""; ""He charged his weapon at me""",
5971,verb,"aim at; ""level criticism or charges at somebody""",
5972,verb,"propose or intend; ""I aim to arrive at noon""",
5973,verb,"have in mind as a purpose; ""I mean no harm""; ""I only meant to help you""; ""She didn't think to harm me""; ""We thought to return early that night""",
5974,verb,"move into a desired direction of discourse; ""What are you driving at?""",
5975,verb,"mean or intend to express or convey; ""You never understand what I mean!""; ""what do his words intend?""",
5976,verb,"specifically design a product, event, or activity for a certain public",
5977,verb,"design or destine; ""She was intended to become the director""",
5978,verb,"direct onto a point or target, especially by automatic navigational aids",
5979,verb,"direct (a remark) toward an intended goal; ""She wanted to aim a pun""",
5980,verb,"have an ambitious plan or a lofty goal",
5981,verb,"have the will and intention to carry out some action; ""He plans to be in graduate school next year""; ""The rebels had planned turmoil and confusion""",
5982,verb,"aim too high; ""The plan overshoots its aim""",
5983,noun,"an anticipated outcome that is intended or that guides your planned actions; ""his intent was to provide a new translation""; ""good intentions are not enough""; ""it was created with the conscious aim of answering immediate needs""; ""he made no secret of his designs""",
5984,noun,"the state of affairs that a plan is intended to achieve and that (when achieved) terminates behavior intended to achieve it; ""the ends justify the means""",
5985,noun,"your intention; what you intend to do; ""he had in mind to see his old teacher""; ""the idea of the game is to capture all the pieces""",
5986,noun,"a contrary aim; ""at cross-purposes""",
5987,noun,"(philosophy) the end or purpose of a thing or process",
5988,noun,"the purpose of achieving or obtaining; ""for the sake of argument""",
5989,noun,"purpose; the phrase `with a view to' means `with the intention of' or `for the purpose of'; ""he took the computer with a view to pawning it""",
5990,noun,"a fixed and persistent intent or purpose; ""where there's a will there's a way""",
5991,noun,"the goal intended to be attained (and which is believed to be attainable); ""the sole object of her trip was to see her children""",
5992,noun,"the object of any prolonged endeavor",
5993,noun,"an immediate objective; ""gossip was the main business of the evening""",
5994,noun,"the object of an activity; ""what is the point of discussing it?""",
