ID,POS,Gloss
7929,noun,"a statement of fundamental rights and privileges (especially the first ten amendments to the United States Constitution)",
7930,noun,"a group of Amerindian languages (the name coined by an American anthropologist, Edward Sapir)",
7931,noun,"a small open pie with a fruit filling",
7932,noun,"any of various small cakes or cookies often served with tea",
7933,noun,"flesh of either quail or grouse",
7934,noun,"carbonated drink flavored with extract from Kola nuts (`dope' is a southernism in the United States)",
7935,noun,"(law) any monopoly or contract or combination or conspiracy intended to restrain commerce (which are illegal according to antitrust laws of the United States)",
7936,noun,"a department of government in one of the 50 states",
7937,noun,"a department of the federal government of the United States",
7938,noun,"a federation (as of American Indians)",
7939,noun,"a federation of tribes (especially native American tribes); ""the Shawnee nation""",
7940,noun,"a group of government agencies and organizations that carry out intelligence activities for the United States government; headed by the Director of Central Intelligence",
7941,noun,"the largest administrative district within a state; ""the county plans to build a new road""",
7942,noun,"a Spanish-speaking quarter in a town or city (especially in the United States)",
7943,noun,"a republic (under United States protection) on the Marshall Islands",
7944,noun,"tough cynical detective (one of the early detective heroes in American fiction) created by Raymond Chandler",
7945,noun,"a derogatory term for a white person (said to have been used by North American Indians)",
7946,noun,"a bold outlaw (especially on the American frontier)",
7947,noun,"a woman of mixed racial ancestry (especially mixed European and Native American ancestry)",
7948,noun,"a person of mixed racial ancestry (especially mixed European and Native American ancestry)",
7949,noun,"(slang) boss",
7950,noun,"an employee who is a member of a staff of workers (especially a member of the staff that works for the President of the United States)",
7951,noun,"an American who lives in the North (especially during the American Civil War)",
7952,noun,"small genus of tropical American (mainly Central America) cacti",
7953,noun,"annual aromatic weed of Pacific coastal areas (United States and northeastern Asia) having bristle-pointed leaves and rayless yellow flowers",
7954,noun,"tropical shrub (especially of Americas) having yellow flowers and large leaves whose juice is used as a cure for ringworm and poisonous bites; sometimes placed in genus Cassia",
7955,noun,"small genus of American herbs (American pennyroyal)",
7956,noun,"stout tropical swamp fern (especially tropical America) having large fronds with golden yellow sporangia covering the undersides",
7957,noun,"the rate of interest set by the Federal Reserve that member banks are charged when they borrow money through the Federal Reserve System",
7958,noun,"a piece of paper money worth one dollar",
7959,noun,"a unit of length equal to one twelfth of a foot",
7960,noun,"the number that is represented as a one followed by 9 zeros",
7961,noun,"the number that is represented as a one followed by 12 zeros; ""in England they call a trillion a billion""",
7962,noun,"the number that is represented as a one followed by 15 zeros",
7963,noun,"the number that is represented as a one followed by 18 zeros",
7964,noun,"the number that is represented as a one followed by 21 zeros",
7965,noun,"the number that is represented as a one followed by 24 zeros",
7966,noun,"the number that is represented as a one followed by 27 zeros",
7967,noun,"position 1,000,000,000 in a countable series of things",
7968,noun,"a quadrilateral with no parallel sides",
7969,noun,"a quadrilateral with two parallel sides",
7970,noun,"if the ground hog emerges and sees his shadow on this day, there will be 6 more weeks of winter",
7971,noun,"the day on which President Abraham Lincoln is remembered",
7972,noun,"the day on which George Washington is remembered",
7973,noun,"the third Monday in February; commemorates both presidents Lincoln and Washington",
7974,noun,"North America and South America and Central America",
7975,noun,"the solid part of the earth's surface; ""the plane turned away from the sea and moved back over land""; ""the earth shook for several minutes""; ""he dropped the logs on the ground""",
7976,noun,"the isthmus joining North America and South America; extends from the southern border of Mexico to the northern border of Colombia",
7977,noun,"a continent in the western hemisphere connected to North America by the Isthmus of Panama",
7978,noun,"a person who inhabits a particular place",
7979,noun,"an American whose ancestors were born in Africa",
7980,noun,"an American who is of Asian descent",
7981,noun,"a person descended from French ancestors in southern United States (especially Louisiana)",
7982,noun,"an American who was born in England or whose ancestors were English",
7983,noun,"a native or resident of Alabama",
7984,noun,"a native or resident of Alaska",
7985,noun,"a native or resident of Arizona",
