ID,POS,Gloss
93155,adjective,"beyond and outside the ordinary range of human experience or understanding; ""philosophers...often explicitly reject the notion of any transcendent reality beyond thought...and claim to be concerned only with thought itself...""- W.P.Alston; ""the unknowable mysteries of life""",
93156,adjective,"not known to exist; ""things obscurely felt surged up from unsuspected depths in her""- Edith Wharton",
93157,adjective,"not suspected or believed likely; ""remained unsuspected as the head of the spy ring""; ""he was able to get into the building unspotted and unsuspected""; ""unsuspected difficulties arose""; ""unsuspected turnings in the road""",
93158,noun,"a variable whose values are solutions of an equation",
93159,adjective,"unlawfully violating the rights of others; ""wrongful death""; ""a wrongful diversion of trust income""",
93160,adjective,"not treated with lead; ""unleaded gasoline""",
93161,adjective,"(of gasoline) not containing tetraethyl lead; ""lead-free gasoline""",
93162,adjective,"arranged without spaces between",
93163,adjective,"not having an identifying mark; ""unmarked cards""; ""an unmarked police car""",
93164,adjective,"not marked with an asterisk; ""unasterisked items""",
93165,adjective,"not taken into account; ""his retirement was not allowed to go unmarked""",
93166,adjective,"not noticed; ""hoped his departure had passed unnoticed""",
93167,adjective,"not lessened or diminished; ""unrelieved suffering""",
93168,adjective,"effected by force or injury rather than natural causes; ""a violent death""",
93169,adjective,"not seized and controlled; ""unoccupied areas of France""",
93170,adjective,"that has been withdrawn or retreated from",
93171,adjective,"not leased to or occupied by a tenant; ""an unoccupied apartment""; ""very little unclaimed and untenanted land""",
93172,adjective,"without official authorization; ""an unauthorized strike""; ""wildcat work stoppage""",
93173,adjective,"without explicit official permission; ""unsanctioned use of company cars""",
93174,adjective,"not officially established; ""the early election returns are unofficial""",
93175,adjective,"not finally established or settled; ""an unconfirmed letter of credit""; ""unconfirmed rumors""",
93176,adjective,"not organized and maintained as a legal corporation",
93177,adjective,"characterized by attack on established beliefs or institutions",
93178,verb,"remove from a box; ""unbox the presents""",
93179,verb,"remove from the crate; ""uncrate the glassed carefully!""",
93180,adjective,"paying nothing; ""non-paying guests""; ""non-paying bidders on eBay""",
93181,adjective,"done for the public good without compensation",
93182,adjective,"complimentary; without payment of rent; ""with the job came a rent-free apartment""",
93183,adjective,"not paying a salary; ""an uncompensated federal post""",
93184,adjective,"without payment; ""the soup kitchen was run primarily by unpaid helpers""; ""a volunteer fire department""",
93185,adjective,"causing to feel shame or chagrin or vexation; ""the embarrassing moment when she found her petticoat down around her ankles""; ""it was mortifying to know he had heard every word""",
93186,noun,"a quality of extreme unpleasantness",
93187,noun,"the quality of being unpleasant (harsh or rough or grating) to the senses",
93188,adjective,"not visited by many travelers; ""the tourist's desire to visit less-traveled countries""",
93189,adjective,"incapable of being anticipated; ""unforeseeable consequences""",
93190,adjective,"not pompous",
93191,adjective,"without scruples or principles; ""unscrupulous politicos who would be happy to sell...their country in order to gain power""",
93192,adjective,"not yielding profit or recompense; ""an unremunerative occupation""",
93193,adjective,"not changed in form or character",
93194,adjective,"not open to doubt; ""she wanted to go; that was for sure""",
93195,adjective,"unprepared and unable to react quickly; ""the new product caught their competitors flat-footed""",
93196,adjective,"not prepared or vigilant; ""the blow caught him napping""; ""caught in an off-guard moment""; ""found him off his guard""",
93197,adjective,"not fully prepared",
93198,adjective,"conceived of or imagined or hoped for; ""his dreamed symphony that would take the world of music by storm""",
93199,adjective,"seen in the mind as a mental image; ""the glory of his envisioned future""; ""the snow-covered Alps pictured in her imagination""; ""the visualized scene lacked the ugly details of real life""",
93200,adjective,"creating the illusion of seeing reality; ""the visual deception of trompe-l'oeil art""",
93201,adjective,"characterized by or characteristic of hallucination ; ""the bizarre hallucinatory dreams of fever""- Jean Stafford",
93202,adjective,"marked by or producing illusion; ""illusionary stage effects""",
93203,adjective,"characterized by surreal distortion and a sense of impending danger; ""the kafkaesque terror of the endless interrogations""",
93204,adjective,"characterized by fantastic imagery and incongruous juxtapositions; ""a great concourse of phantasmagoric shadows""--J.C.Powys; ""the incongruous imagery in surreal art and literature""",
93205,noun,"the quality possessed by something that is unreal",
93206,noun,"the state of being false or untrue; ""argument could not determine its truth or falsity""",
93207,adjective,"contrary to what common sense would suggest",
93208,adjective,"not converted",
93209,noun,"the quality of being unreproducible; ""he could not explain the irreproducibility of the results of his experiment""",
93210,adjective,"of e.g. advice",
93211,adjective,"not returned in kind; ""unrequited (unanswered) love""",
93212,adjective,"not reciprocal",
93213,adjective,"free of restraints or rules; ""freewheeling foolishness""; ""the versatility of his poetic freewheeling style""",
93214,adjective,"extravagant or ambitious or extreme in aims or opinions; ""they did not understand what had happend at the once highflying company""",
93215,adjective,"not restrained or controlled; ""unbridled rage""; ""an unchecked temper""; ""ungoverned rage""",
93216,adjective,"not under constraint in action or expression; ""this unbuttoned and disrespectful age""- Curtis Bok; ""unlaced behavior in the neighborhood pub""",
93217,adjective,"not slowed or blocked or interfered with; ""an outlet for healthy and unhampered action""; ""a priest unhampered by scruple""; ""the new stock market was unhampered by tradition""",
93218,adjective,"(of long-chain carbon compounds especially fats) saturated except for one multiple bond",
93219,adjective,"wholly unharmed",
93220,adjective,"lacking in schooling; ""untaught people whose verbal skills are grossly deficient""; ""an untutored genius""; ""uneducated children""",
93221,adjective,"not consistent with the methods or principles of science; ""an unscientific lack of objectivity""",
93222,adjective,"based on theories and methods erroneously regarded as scientific",
93223,adjective,"showing unselfish interest in the public welfare; ""a public-spirited citizen""",
93224,adjective,"willing to deprive yourself",
