ID,POS,Gloss
91173,noun,"American teal",
91174,noun,"small Eurasian teal",
91175,adjective,"having eyes blurred as with tears; ""sad and misty-eyed""",
91176,adjective,"with eyes full of tears",
91177,adjective,"liable to sniffle",
91178,adjective,"liable to weep easily",
91179,verb,"raise the nap of (fabrics)",
91180,noun,"type genus of the Dipsacaceae: teasel",
91181,noun,"teasel with lilac flowers native to Old World but naturalized in North America; dried flower heads used to raise a nap on woolen cloth",
91182,noun,"similar to the common teasel and similarly used; widespread in Europe and North Africa and western Asia; naturalized in United States",
91183,noun,"European teasel with white to pink flowers; naturalized in United States",
91184,noun,"a worker who teases wool",
91185,noun,"a teaspoon with a long handle",
91186,noun,"as much as a teaspoon will hold",
91187,adjective,"characterizing or showing skill in or specialized knowledge of applied arts and sciences; ""a technical problem""; ""highly technical matters hardly suitable for the general public""; ""a technical report""; ""producing the A-bomb was a challenge to the technical people of this country""; ""technical training""; ""technical language""",
91188,adjective,"marked by or characteristic of specialization in a mechanical or scientific subject; ""his specialized qualifications for the job""; ""all kinds of specialized technical books""",
91189,noun,"someone who makes dental appliances (bridges and dentures)",
91190,noun,"a technician in charge of amplifying sound or producing sound effects (as for a TV or radio broadcast)",
91191,noun,"a technician who designs or maintains a website",
91192,noun,"a photoengraving technique for adding shading or texture or tone to a printed image",
91193,noun,"the technique of using photomechanical methods to make photographs into plates for printing",
91194,noun,"a form of government in which scientists and technical experts are in control; ""technocracy was described as that society in which those who govern justify themselves by appeal to technical experts who justify themselves by appeal to scientific forms of knowledge""",
91195,noun,"all the numbers that end in -teen",
91196,noun,"a total abstainer",
91197,noun,"a top that makes a humming noise as it spins",
91198,noun,"a pear-shaped top made of wood with a metal center pin",
91199,noun,"a top that is spun by whipping",
91200,verb,"broadcast in color",
91201,noun,"a cheaper form of telegram that is sent abroad for delivery the next day",
91202,noun,"a cheaper form of telegram sent for delivery the next day",
91203,noun,"a turn made in skiing; the outside ski is placed ahead and turned gradually inwards",
91204,noun,"any scientific instrument for observing events at a distance and transmitting the information back to the observer",
91205,noun,"a rocket-propelled guided missile that can escape the earth's atmosphere; makes observations of the solar system that cannot be made by terrestrial observation",
91206,noun,"slender tropical fish with a long tubular snout and bony plates instead of scales",
91207,noun,"small bottom-dwelling fish of warm seas having a compressed body and a long snout with a toothless mouth",
91208,noun,"slender tropical shallow-water East Indian fish covered with transparent plates",
91209,noun,"tropical Atlantic fish with a long snout; swims snout down",
91210,noun,"tropical and subtropical marine and freshwater fishes having an elongated body and long protruding lower jaw",
91211,noun,"apparent communication from one mind to another without using sensory perceptions",
91212,noun,"a computerized system for answering and routing telephone calls; telephone messages can be recorded and stored and relayed",
91213,noun,"lets you transfer your incoming calls to any telephone that you can dial direct",
91214,noun,"a way of letting you know that someone else is calling when you are using your telephone",
91215,noun,"transmission and reproduction of photographs and charts and pictures over a distance",
91216,noun,"transmission of photographs by radio waves",
91217,adjective,"capable of discerning distant objects; ""a telescopic eye""; ""telescopic vision""",
91218,adjective,"having parts that slide one within another; ""a telescopic antenna""; ""a telescopic drinking cup""",
91219,noun,"a television system that has more than the usual number of lines per frame so its pictures show more detail",
91220,adjective,"broadcast with captions that are seen only on receivers having special equipment; can be provided for hard-of-hearing viewers",
91221,noun,"a communication system for communicating at a distance",
91222,noun,"a television that transmits images in color",
91223,noun,"a television system in which the signal is transmitted to an orbiting satellite that receives the signal and amplifies it and transmits it back to earth",
91224,noun,"a chlamydospore that develops in the last stage of the life cycle of the rust fungus",
91225,noun,"United States physicist (born in Hungary) who worked on the first atom bomb and the first hydrogen bomb (1908-2003)",
91226,noun,"a transportation system in which cars (telphers) are suspended from cables and operated on electricity",
91227,noun,"the division of the scale based on an octave that is divided into twelve exactly equal semitones; ""equal temperament is the system commonly used in keyboard instruments""",
91228,adjective,"the colder parts of temperate waters",
91229,noun,"temperature measured on the absolute scale",
91230,noun,"the temperature above which a ferromagnetic substance loses its ferromagnetism and becomes paramagnetic",
91231,noun,"the temperature at which the water vapor in the air becomes saturated and condensation begins",
91232,noun,"the normal temperature of room in which people live",
91233,noun,"temperature of the body; normally 98.6 F or 37 C in humans; usually measured to obtain a quick evaluation of a person's health",
91234,noun,"the temperature range (between 28 and 30 degrees Centigrade) at which the naked human body is able to maintain a heat balance without shivering or sweating",
91235,noun,"a Chinese temple or shrine for idol worship",
91236,noun,"the large temple of the Greek goddess Artemis which was begun at Ephesus in 541 BC and completed 220 years later; the temple was destroyed by the Goths in 262",
91237,noun,"a large temple at Ephesus that was said to be one of the seven wonders of the ancient world",
91238,noun,"a quicker tempo than andante but not as fast as allegro",
91239,noun,"played at reduced speed; less rapid",
91240,noun,"a flexible tempo; not strictly on the beat",
91241,adjective,"of the material world; ""temporal possessions of the church""",
91242,noun,"the semantic role of the noun phrase that designating the time of the state or action denoted by the verb",
91243,noun,"a worker (especially in an office) hired on a temporary basis",
91244,noun,"someone who temporizes; someone who tries to gain time or who waits for a favorable time",
91245,adjective,"very pleasantly inviting; ""a tantalizing aroma""; ""a tempting repast""",
91246,noun,"one of two or more tenants holding title to the same property",
91247,noun,"a tenant whose legal right to retain possession of buildings or lands lasts as long as they (or some other person) live",
91248,noun,"freshwater dace-like game fish of Europe and western Asia noted for ability to survive outside water",
91249,noun,tench,
91250,adjective,"given to or marked by sentiment or sentimentality",
91251,adjective,"made tender as by marinating or pounding; ""tenderized meat""",
91252,noun,"government-issued stamps used in exchange for food",
91253,noun,"a city district known for its vice and high crime rate",
91254,noun,"pork loin muscle",
91255,noun,"the adult male singing voice above baritone",
91256,noun,"outstanding Italian operatic tenor (1873-1921)",
91257,noun,"Spanish operatic tenor noted for performances in operas by Verdi and Puccini (born in 1941)",
91258,noun,"United States operatic tenor (born in Ireland) (1884-1945)",
91259,noun,"United States operatic tenor (born in Denmark) noted for his Wagnerian roles (1890-1973)",
91260,noun,"Italian tenor (born in 1935)",
91261,adjective,"brought to a state of great tension; ""all wound up for a fight""",
91262,adjective,"under great stress; ""her voice was strained as she asked the question""",
91263,adjective,"nor relaxed; ""his life was drawing to a close in baffled zeal and unrelaxed strain""- U.B.Phillips",
91264,noun,"a verb tense in some languages (classical Greek and Sanskrit) expressing action (especially past action) without indicating its completion or continuation",
91265,noun,"a measuring instrument for measuring the moisture content of soil",
91266,noun,"a measuring instrument for measuring the tension in a wire or fiber or beam",
