ID,POS,Gloss
61443,adjective,"characterized by good substantial quality; ""solid comfort""; ""a solid base hit""",
61444,adjective,"surpassingly good; ""a superb meal""",
61445,adjective,"(usually of children) someone who behaves in a manner that the speaker believes is correct; ""a well-behaved child""",
61446,adjective,"characterized by or proceeding from accepted standards of morality or justice; ""the...prayer of a righteous man availeth much""- James 5:16",
61447,adjective,"affectedly or smugly good or self-righteous",
61448,adjective,"bringing about salvation or redemption from sin; ""saving faith""; ""redemptive (or redeeming) love""",
61449,adjective,"benevolent; without malicious intent; ""that's white of you""",
61450,adjective,"morally admirable; ""a worthy citizen""",
61451,adjective,"agreeable or pleasing; ""we all had a good time""; ""good manners""",
61452,adjective,"pleasant or pleasing or agreeable in nature or appearance; ""what a nice fellow you are and we all thought you so nasty""- George Meredith; ""nice manners""; ""a nice dress""; ""a nice face""; ""a nice day""; ""had a nice time at the party""; ""the corn and tomatoes are nice today""",
61453,adjective,"of moral excellence; ""a genuinely good person""; ""a just cause""; ""an upright and respectable man""",
61454,adjective,"most suitable or right for a particular purpose; ""a good time to plant tomatoes""; ""the right time to act""; ""the time is ripe for great sociological changes""",
61455,adjective,"capable of pleasing; ""good looks""",
61456,adjective,"appealing to the mind; ""good music""; ""a serious book""",
61457,adjective,"in excellent physical condition; ""good teeth""; ""I still have one good leg""; ""a sound mind in a sound body""",
61458,adverb,"(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well'); ""the children behaved well""; ""a task well done""; ""the party went well""; ""he slept well""; ""a well-argued thesis""; ""a well-seasoned dish""; ""a well-planned party""; ""the baby can walk pretty good""",
61459,noun,"the quality of doing what is right and avoiding what is wrong",
61460,noun,"a particular moral excellence",
61461,noun,"the quality of resembling a saint",
61462,noun,"the supreme good in which all moral values are included or from which they are derived",
61463,noun,"the quality or state of having merit or value",
61464,noun,"most favorable condition or greatest degree or amount possible under given circumstances",
61465,noun,"the quality of being prudent and sensible",
61466,noun,"Friday before Easter",
61467,noun,"United States clarinetist who in 1934 formed a big band (including Black as well as White musicians) and introduced a kind of jazz known as swing (1909-1986)",
61468,noun,"a musician who plays the clarinet",
61469,noun,"assets that are saleable though not material or physical",
61470,noun,"the friendly hope that something will succeed",
61471,noun,"a disposition to kindness and compassion; ""the victor's grace in treating the vanquished""",
61472,noun,"common merganser of Europe and North America",
61473,noun,mergansers,
61474,noun,"large crested fish-eating diving duck having a slender hooked bill with serrated edges",
61475,verb,"pinch in the buttocks; ""he goosed the unsuspecting girl""",
61476,verb,"squeeze tightly between the fingers; ""He pinched her behind""; ""She squeezed the bottle""",
61477,verb,"prod into action",
61478,verb,"give a spurt of fuel to; ""goose the car""",
61479,verb,"operate like a pump; move up and down, like a handle or a pedal; ""pump the gas pedal""",
61480,noun,"young goose",
61481,noun,"very large wild goose of northeast Asia; interbreeds freely with the greylag",
61482,noun,"common grey wild goose of Europe; ancestor of many domestic breeds",
61483,noun,"North American wild goose having dark plumage in summer but white in winter",
61484,noun,"small dark geese that breed in the north and migrate southward",
61485,noun,"common greyish-brown wild goose of North America",
61486,noun,"flesh of a goose (domestic or wild)",
61487,verb,"march in a military fashion",
61488,noun,"a manner of marching with legs straight and swinging high",
61489,noun,"reflex erection of hairs of the skin in response to cold or emotional stress or skin irritation",
61490,noun,"any of various weeds of the genus Chenopodium having small greenish flowers",
61491,noun,"goosefoot; pigweed",
61492,noun,"common weedy European plant introduced into North America; often used as a potherb",
61493,noun,"rank-smelling tropical American pigweed",
61494,noun,"European plant naturalized in North America; often collected from the wild as a potherb",
61495,noun,"Eurasian aromatic oak-leaved goosefoot with many yellow-green flowers; naturalized North America",
61496,noun,"European annual with clusters of greenish flowers followed by red pulpy berrylike fruit; naturalized North America",
61497,noun,"annual European plant with spikes of greenish flowers and leaves that are white and hairy on the underside; common as a weed in North America",
61498,noun,"herb considered fatal to swine",
61499,noun,"European annual with coarsely dentate leaves; widespread in United States and southern Canada",
61500,noun,"common Eurasian weed; naturalized in United States",
61501,noun,"European goosefoot with strong-scented foliage; adventive in eastern North America",
61502,noun,"typical ground squirrels",
61503,noun,"small ground squirrel of western United States",
61504,noun,"common black-striped reddish-brown ground squirrel of western North America; resembles a large chipmunk",
61505,noun,"rather large central Eurasian ground squirrel",
61506,noun,"large grey ground squirrel of rocky areas of the southwestern United States",
61507,noun,"large ground squirrel of the North American far north",
61508,noun,"burrowing rodent of the family Geomyidae having large external cheek pouches; of Central America and southwestern North America",
61509,noun,"North American pocket gophers",
61510,noun,"any of various rodents with cheek pouches",
61511,noun,"gopher of chiefly grasslands of central North America",
61512,noun,"gopher of Alabama and Georgia and Florida",
61513,noun,"of valleys and mountain meadows of western United States",
61514,noun,"greyish to brown gopher of western and central United States",
61515,noun,"burrowing edible land tortoise of southeastern North America",
61516,noun,"gopher tortoises",
61517,noun,"usually herbivorous land turtles having clawed elephant-like limbs; worldwide in arid area except Australia and Antarctica",
61518,noun,"a Scottish breed with a black-and-tan coat",
61519,verb,"wound by piercing with a sharp or penetrating object or instrument",
61520,verb,"penetrate or cut through with a sharp instrument",
61521,noun,"Vice President of the United States under Bill Clinton (born in 1948)",
61522,noun,"the vice president of the United States who presides over the United States Senate",
61523,noun,"a long skirt gathered at the waist",
61524,noun,"a tributary of the Grand Canyon",
61525,noun,"the enormous gorge of the Colorado River in northern Arizona",
61526,noun,"a gorge in northeastern Tanzania where anthropologists have found some of the earliest human remains",
