ID,POS,Gloss
87209,adjective,"of or taking place in the deeper parts of the sea; ""deep-sea fishing""; ""deep-sea exploration""",
87210,adjective,"taking place or existing on board a ship; ""a shipboard fire""; ""shipboard romances""",
87211,adjective,"formed or situated or occurring beneath the ocean or the ocean bed; ""suboceanic oil resources""",
87212,noun,"a northwestern arm of the Indian Ocean between India and Arabia",
87213,noun,"a body of water between Greenland and northeastern Canada; connected with the Arctic Ocean to the north and with the Atlantic Ocean (via the Labrador Sea) to the south; icebound in winter",
87214,noun,"the part of the Arctic Ocean north of Norway and Russia",
87215,noun,"part of the Arctic Ocean northeast of Alaska",
87216,noun,"an arm of the South Pacific southwest of the Bismarck Archipelago",
87217,noun,"a sea between Europe and Asia; a popular resort area of eastern Europeans",
87218,noun,"part of the Arctic Ocean just north of the Bering Strait",
87219,noun,"part of the Arctic Ocean north of Iceland",
87220,noun,"an arm of the Pacific Ocean in southern Japan; surrounded by the islands of Honshu and Shikoku and Kyushu and linked to the Sea of Japan by a narrow channel; the chief port is Hiroshima",
87221,noun,"an arm of the North Atlantic between Great Britain and Ireland",
87222,noun,"part of the Arctic Ocean north of Siberia and east of the Barents Sea; icebound most of the year",
87223,noun,"part of the Arctic Ocean north of Siberia (between the Taimyr Peninsula and the New Siberian Islands) that is icebound most of the year",
87224,noun,"an inland sea in northwestern Turkey; linked to the Black Sea by the Bosporus and linked to the Aegean by the Dardanelles",
87225,noun,"a long arm of the Indian Ocean between northeast Africa and Arabia; linked to the Mediterranean at the north end by the Suez Canal",
87226,noun,"an arm of the southern Pacific Ocean in Antarctica",
87227,noun,"any sea south of the equator (but especially the South Pacific)",
87228,noun,"an arm of the eastern Indian Ocean between Timor and northern Australia",
87229,noun,"an arm of the south Atlantic in Antarctica east of the Antarctic Peninsula",
87230,noun,"turbulent water with swells of considerable size; ""heavy seas""",
87231,noun,"a sea in which the waves are running directly against the course of the ship",
87232,noun,"marine fishes: sea basses; sea perches; groupers; jewfish",
87233,noun,"marine food sport fishes mainly of warm coastal waters",
87234,noun,"small marine fish with black mouth and gill cavity",
87235,noun,"a kind of sea bass",
87236,noun,"bluish black-striped sea bass of the Atlantic coast of the United States",
87237,noun,"marine food and game fish with dark longitudinal stripes; migrates upriver to spawn; sometimes placed in the genus Morone",
87238,noun,"brown fish of the Atlantic and Mediterranean found around rocks and shipwrecks",
87239,noun,"found in warm shallow waters of western Atlantic",
87240,noun,"an animal order including: manatees; dugongs; Steller's sea cow",
87241,noun,"sirenian tusked mammal found from eastern Africa to Australia; the flat tail is bilobate",
87242,noun,"extinct large sirenian mammal formerly found near Asiatic coast of the Bering Sea",
87243,noun,"either of two large northern marine mammals having ivory tusks and tough hide over thick blubber",
87244,noun,"type genus of the Odobenidae: walruses",
87245,noun,"a walrus of northern Atlantic and Arctic waters",
87246,noun,"a walrus of the Bering Sea and northern Pacific",
87247,noun,"small fish with horselike heads bent sharply downward and curled tails; swim in upright position",
87248,noun,seahorses,
87249,noun,"fish with long tubular snout and slim body covered with bony plates",
87250,noun,"a seaway involving the Saint Lawrence River and the Great Lakes that was developed jointly by Canada and the United States; oceangoing ships can travel as far west as Lake Superior",
87251,noun,"the seaward undercurrent created after waves have broken on the shore",
87252,noun,"a cylindrical drawstring bag used by sailors to hold their clothing and other gear",
87253,noun,"the deep sea (2000 meters or more) where there is no light",
87254,noun,"the steep descent of the seabed from the continental shelf to the abyssal zone",
87255,noun,"the ocean waters from the low tide mark to a depth of about 100 fathoms",
87256,noun,"the lowest level of the ocean to which light can reach",
87257,noun,"water travel for pleasure",
87258,verb,"cause to experience shipwreck; ""They were shipwrecked in one of the mysteries at sea""",
87259,noun,"large marine snail much used as food in Europe",
87260,adjective,"surrounded or enclosed by the sea",
87261,adjective,"having a border especially of a specified kind; sometimes used as a combining term; ""black-bordered handkerchief""",
87262,verb,"seal again; ""reseal the bottle after using the medicine""",
87263,verb,"make watertight; ""Waterproof the coat""",
87264,verb,"cover with shellac; ""She wanted to shellac the desk to protect it from water spots""",
87265,noun,"the round leaden seal affixed to a papal bull",
87266,noun,"a seal (especially one used to mark documents officially)",
87267,noun,"seal consisting of a coating of a tar or rubberlike material on the underside of a motor vehicle to retard corrosion",
87268,noun,"a seal that must be broken when first used and cannot easily be resealed; ""it was stored in a tube with a break seal""",
87269,noun,"seal consisting of a flat disk placed to prevent leakage",
87270,noun,"silvery grey Antarctic seal subsisting on crustaceans",
87271,noun,"pinniped mammal having external ear flaps and hind limbs used for locomotion on land; valued for its soft underfur",
87272,adjective,"sealed with a cork",
87273,adjective,"closed or secured tightly so as to prevent ingress or egress; ""a sealed off pipe""; ""the sealed off airport was surrounded by a cordon of police""",
87274,adjective,"marked with the impression of a seal",
87275,adjective,"not yet opened or unsealed; ""unopened Christmas presents""",
87276,adjective,"undisclosed for the time being; ""sealed orders""; ""a sealed move in chess""",
87277,adjective,"covered with a waterproof coating; ""a sealed driveway""",
87278,verb,"join with a suture; ""suture the wound after surgery""",
87279,noun,"a seam used in surgery",
87280,noun,"a raised or strengthened seam",
87281,adjective,"knitted in tubular form; ""circular-knit sweaters without seams""",
87282,adjective,"having no seams; ""an unseamed garment made of pastic""",
87283,adjective,"used especially of skin; ""his cheeks were unlined""; ""his unseamed face""",
87284,adjective,"showing a seam",
87285,adjective,"having or joined by a seam or seams",
87286,noun,"alleged form of communication with spirits of the dead",
87287,noun,"manipulation of a table during a seance; attributed to spirits",
87288,verb,"search (someone) for weapons or drugs by having the person remove their clothes; ""He was strip-searched at the airport""",
87289,noun,"large metallic blue-green beetle that preys on caterpillars; found in North America",
87290,noun,"any beetle of the genus Calosoma",
87291,noun,"the shell of a marine organism",
87292,noun,"motion sickness experienced while traveling on water",
87293,noun,"the season during which a crop grows best",
87294,noun,"the time during which seeds should be planted",
87295,noun,"the time or season when sheep are sheared",
87296,noun,"a time when many people take holidays",
87297,noun,"the season when travel is most active and rates are highest; ""they traveled to Europe in high season""",
87298,noun,"the season when travel is least active and rates are lowest",
87299,noun,"a period prior to the beginning of the regular season which is devoted to training and preparation",
87300,noun,"the season when baseball is played",
87301,noun,"the season when basketball is played",
87302,noun,"the time before the regular games begin when football or baseball teams play practice games",
87303,noun,"the season during which it is legal to catch fish",
87304,noun,"the season when football is played",
87305,noun,"the season when hockey is played",
87306,noun,"the season during which it is legal to kill a particular species",
87307,noun,"the season for major social events",
87308,noun,"the season when new plays are produced",
87309,noun,"the season for cutting and drying and storing grass as fodder",
87310,noun,"the season of growth; ""the emerging buds were a sure sign of spring""; ""he will hold office until the spring of next year""",
87311,noun,"one of the two seasons in tropical climates",
87312,noun,"the season of Michaelmas",
87313,noun,"the season of Lammas",
87314,noun,"the Easter season",
87315,noun,"the season of Epiphany",
87316,noun,"the season of All Saints' Day",
87317,noun,"a worker who finds employment only in certain seasons",
87318,noun,"the act of adding salt to food",
87319,noun,"the act of adding a sweetener to food",
87320,verb,"show to a different seat; ""The usher insisted on reseating us""",
87321,noun,"the legendary seat at King Arthur's Round Table reserved for the knight who would find the Holy Grail; it was fatal for anyone else to sit in it",
87322,noun,"a seat that has a bell shape (on some 18th century chairs)",
87323,noun,"a seat consisting of a board and a rope; used while working aloft or over the side of a ship",
87324,noun,"rower's seat that slides fore and aft",
87325,noun,"city in western Bolivia and the administrative seat of Bolivia's government; largest city in Bolivia",
87326,noun,"the service of ushering people to their seats",
87327,adjective,"directed or situated away from inland regions and toward the sea or coast; ""from the hill he took a seaward course""; ""on the seaward side of the road""",
87328,noun,"an edible seaweed with a mild flavor",
87329,noun,"dried seaweed especially that cast ashore",
87330,noun,"any of various seaweeds that grow underwater in shallow beds; ""seagrass provides a protective environment in which young fish can develop""",
87331,noun,"growth of marine vegetation especially of the large forms such as rockweeds and kelp",
87332,noun,"any of various coarse seaweeds",
87333,noun,"fitness to traverse the seas",
87334,adjective,"fit for a sea voyage",
87335,noun,"ratio of the hypotenuse to the adjacent side of a right-angled triangle",
87336,noun,"an independent federal agency that oversees the exchange of securities to protect investors",
87337,noun,"a straight line that intersects a curve at two or more points",
87338,noun,"the secretion of milk",
87339,noun,"excessive secretion",
