ID,POS,Gloss
55497,verb,"produce in excess; produce more than needed or wanted",
55498,verb,"raise; ""She keeps a few chickens in the yard""; ""he keeps bees""",
55499,noun,"farm where chickens are raised for sale",
55500,noun,"a farm together with its buildings",
55501,noun,"an outlying farm",
55502,noun,"a farm where pigs are raised or kept",
55503,noun,"farm consisting of a large tract of land along with facilities needed to raise livestock (especially cattle)",
55504,noun,"a farm that is irrigated and fertilized with raw sewage",
55505,noun,"a farm where horses are bred",
55506,noun,"a farm where vegetables are grown for market",
55507,noun,"a farm of grapevines where wine grapes are produced",
55508,noun,"house for a farmer and family",
55509,noun,"an area adjacent to farm buildings",
55510,verb,"grant the services of or the temporary use of, for a fee; ""We rent out our apartment to tourists every year""; ""He hired himself out as a cook""",
55511,noun,"an Italian farmer",
55512,noun,"someone trained in forestry",
55513,noun,"the owner or manager of a plantation",
55514,noun,"a person who owns or operates a ranch",
55515,noun,"a farmer on a small farm",
55516,noun,"someone who sows",
55517,noun,"a farmer who works land owned by someone else",
55518,noun,"someone who tills land (prepares the soil for the planting of crops)",
55519,noun,"United States civil rights leader who in 1942 founded the Congress of Racial Equality (born in 1920)",
55520,noun,"a woman working on a farm",
55521,noun,"a woman who works in a dairy",
55522,noun,"someone who picks up grain left in the field by the harvesters",
55523,noun,"someone who helps to gather the harvest",
55524,noun,"someone who gathers crops or fruits etc.",
55525,noun,"a man who plows",
55526,noun,"someone who waters plants or crops",
55527,noun,"a farmhand hired to remove weeds",
55528,noun,"the buildings and adjacent grounds of a farm",
55529,noun,"the land on which real estate is located; ""he built the house on land leased from the city""",
55530,noun,"a card game in which players bet against the dealer on the cards he will draw from a dealing box",
55531,verb,"give birth; ""sows farrow""",
55532,adjective,"capable of seeing to a great distance",
55533,adjective,"able to see distant objects clearly",
55534,adjective,"planning prudently for the future; ""large goals that required farsighted policies""; ""took a long view of the geopolitical issues""",
55535,verb,"expel intestinal gases through the anus",
55536,noun,"a reflex that expels intestinal gas through the anus",
55537,noun,"a hoop worn beneath a skirt to extend it horizontally; worn by European women in the 16th and 17th centuries",
55538,noun,"an installment of a printed work",
55539,noun,"a part of a published serial",
55540,noun,"a bundle of fibers (especially nerve fibers)",
55541,noun,"tissue composed of neurons",
55542,noun,"an arched bundle of white fibers at the base of the brain by which the hippocampus of each hemisphere projects to the contralateral hippocampus and to the thalamus and mamillary bodies",
55543,verb,"cause to be interested or curious",
55544,verb,"capture the attention or imagination of; ""This story will grab you""; ""The movie seized my imagination""",
55545,verb,"to render motionless, as with a fixed stare or by arousing terror or awe; ""The snake charmer fascinates the cobra""",
55546,noun,"a political theory advocating an authoritarian hierarchical government (as opposed to democracy or liberalism)",
55547,noun,"a form of socialism featuring racism and expansionism and obedience to a strong leader",
55548,noun,"an adherent of fascism or other right-wing authoritarian views",
55549,noun,"a member of the Italian fascist party before World War II",
55550,noun,"a Spanish member of General Franco's political party",
55551,noun,"an Italian fascist under Mussolini",
55552,noun,"a German member of Adolf Hitler's political party",
55553,verb,"make by tying pieces together; ""The fishermen tied their flies""",
55554,noun,"the manner in which something fits; ""I admired the fit of her coat""",
55555,noun,"a particular mode in which something is manifested; ""his resentment took the form of extreme hostility""",
55556,noun,"a manner of living that reflects the person's values and attitudes",
55557,noun,"a way of doing or being; ""in no wise""; ""in this wise""",
55558,noun,"characteristic or habitual practice",
55559,noun,"the easiest way; ""In marrying him she simply took the path of least resistance""",
55560,noun,"intense devotion to a particular person",
55561,noun,"trend-setting fashions",
55562,noun,"a fashion reminiscent of the past",
55563,noun,"a plate illustrating the latest fashion in dress",
55564,noun,"a full-page illustration (usually on slick paper)",
55565,adjective,"in the current fashion or style",
55566,adjective,"in accord with the most fashionable ideas or style; ""wears only the latest style""; ""the last thing in swimwear"";  ""cutting-edge technology""; ""a with-it boutique""",
55567,adjective,"relating to a recently developed fashion or style; ""their offices are in a modern skyscraper""; ""tables in modernistic designs"";",
55568,adjective,"attractively old-fashioned (but not necessarily authentic); ""houses with quaint thatched roofs""; ""a vaulted roof supporting old-time chimney pots""",
55569,adjective,"imposingly fashionable and elegant; ""a swank apartment""",
55570,adjective,"initiating or popularizing a trend",
55571,adjective,"in accord with the latest fad; ""trendy ideas""; ""trendy clothes""; ""voguish terminology""",
55572,adjective,"patronized by",
55573,adjective,"regarded with great favor, approval, or affection especially by the general public; ""a popular tourist attraction""; ""a popular girl""; ""cabbage patch dolls are no longer popular""",
55574,adjective,"having been hastened to completion",
55575,adjective,"moving rapidly or performed quickly or in great haste; ""a hurried trip to the store""; ""the hurried life of a city""; ""a hurried job""",
55576,noun,"a rate (usually rapid) at which something happens; ""the project advanced with gratifying speed""",
55577,adjective,"speeded up, as of an academic course; ""in an accelerated program in school""",
55578,adjective,"increasing in speed; becoming progressively faster; ""the accelerating inflation was cause for great concern""",
55579,adjective,"very fast; capable of quick response and great speed; ""a hot sports car""; ""a blistering pace""; ""got off to a hot start""; ""in hot pursuit""; ""a red-hot line drive""",
55580,adjective,"(of a marching cadence) very quick",
55581,adjective,"occurring rapidly as a series of events in rapid succession; ""the broadcast was interrupted by a fast-breaking news story about the invasion""",
55582,adjective,"of communication that proceeds rapidly; ""a fast-paced talker""; ""fast-paced fiction""",
55583,adjective,"moving very fast; ""fleet of foot""; ""the fleet scurrying of squirrels""; ""a swift current""; ""swift flight of an arrow""; ""a swift runner""",
55584,adjective,"operating at high speed; ""a high-speed food processor""; ""a high-velocity shell""",
55585,adjective,"moving with great haste; ""affection for this hurrying driving...little man""; ""lashed the scurrying horses""",
55586,adjective,"performed with little or no delay; ""an immediate reply to my letter""; ""prompt obedience""; ""was quick to respond""; ""a straightaway denial""",
55587,adjective,"occurring with no delay; ""relief was instantaneous""; ""instant gratification""",
55588,adjective,"like a meteor in speed or brilliance or transience; ""a meteoric rise to fame""",
55589,adjective,"accomplished rapidly and without delay; ""was quick to make friends""; ""his quick reaction prevented an accident""; ""hoped for a speedy resolution of the problem""; ""a speedy recovery""; ""he has a right to a speedy trial""",
55590,adjective,"done or occurring in a brief period of time; ""a rapid rise through the ranks""",
55591,adjective,"characterized by speed; moving with or capable of moving with high speed; ""a rapid movement""; ""a speedy car""; ""a speedy errand boy""",
55592,adjective,"quick and brisk; ""I gave him a smart salute""; ""we walked at a smart pace""",
55593,adjective,"moving with great speed; ""the speeding car""",
55594,adjective,"very fast; as if with wings; ""on winged feet""",
55595,adjective,"resembling the wind in speed,force, or variability; ""a windy dash home""",
55596,adjective,"(of tempo) faster than allegro",
55597,adjective,"(of tempo) moderately fast",
55598,adjective,"(of tempo) very fast",
55599,adjective,"(of tempo) as fast as possible",
55600,adjective,"(of tempo) very fast and lively",
55601,adjective,"(of surfaces) conducive to rapid speeds; ""a fast road""; ""grass courts are faster than clay""",
55602,adjective,"resistant to destruction or fading; ""fast colors""",
55603,adjective,"hurried and brief; ""paid a flying visit""; ""took a flying glance at the book""; ""a quick inspection""; ""a fast visit""",
55604,adjective,"securely fixed in place; ""the post was still firm after being hit by the car""",
55605,adjective,"securely placed or fastened or set; ""a fixed piece of wood""; ""a fixed resistor""",
55606,noun,"a voluntary fast undertaken as a means of protest",
55607,noun,"(Islam) a fast (held from sunrise to sunset) that is carried out during the Islamic month of Ramadan",
55608,verb,"secure (a sprained joint) with a strap",
55609,verb,"connect or secure to; ""They rigged the bomb to the ignition""",
55610,verb,"secure with a bitt; ""bitt the ship line""",
55611,verb,"fasten with a latch; ""latch the door""",
55612,verb,"fasten with or as if with a garter",
55613,verb,"fasten with a picket; ""picket the goat""",
55614,verb,"attach to one another, for safety; ""The mountaineers roped up when they started the final ascent""",
55615,verb,"secure with cables or ropes; ""moor the boat""",
55616,verb,"secure with spikes",
55617,verb,"secure with a noose",
55618,verb,"fasten with velcro; ""velcro the belt""",
55619,verb,"fasten with stays",
55620,verb,"secure by locking; ""lock up the house before you go on vacation""",
55621,verb,"secure or lock with a hasp",
55622,verb,"close with a zipper; ""Zip up your jacket--it's cold""",
55623,verb,"fasten with tacks; ""tack the notice on the board""",
55624,verb,"string together; tie or fasten with a string; ""string the package""",
55625,verb,"fasten with a hook",
55626,verb,"bind with grout; ""grout the bathtub""",
55627,verb,"secure or fasten with a staple or staples; ""staple the papers together""",
55628,verb,"fasten with a rivet or rivets",
55629,verb,"attach or fasten with pins",
55630,verb,"cause to be hanging or suspended; ""Hang that picture on the wall""",
55631,verb,"place in position as by a hinge so as to allow free movement in one direction; ""hang a door""",
55632,verb,"tie or fasten to a stake; ""stake your goat""",
55633,verb,"fasten with wire; ""The columns were wired to the beams for support""",
55634,verb,"fasten or join with a joggle",
55635,verb,"fasten with a joint",
55636,verb,"fasten with, or as if with, a toggle",
55637,verb,"be fixed as if by glue; ""His eyes were glued on her""",
55638,verb,"fasten into place by fixing an end or point into something; ""stick the corner of the sheet under the mattress""",
55639,verb,"fasten with or as with pins or nails; ""stick the photo onto the corkboard""",
55640,verb,"take up the slack of; ""frap a rope""",
55641,verb,"make taut or tauter; ""tauten a rope""",
55642,verb,"tighten or fasten by means of screwing motions; ""Screw the bottle cap on""",
55643,verb,"coil the spring of (some mechanical device) by turning a stem; ""wind your watch""",
55644,noun,"a person who fastens or makes fast; ""he found the door fastened and wondered who the fastener was""",
55645,noun,"an oblong metal ring with a spring clip; used in mountaineering to attach a rope to a piton or to connect two ropes",
55646,noun,"a small strip of corrugated steel with sharp points on one side; hammered across wood joints in rough carpentry",
55647,noun,"fastener consisting of a narrow strip of welded metal used to join steel members",
55648,noun,"a kind of fastener used on clothing",
55649,noun,"rope that is used for fastening something to something else; ""the boats were held together by lashings""",
55650,noun,"a fastener that locks or closes",
55651,noun,"fastener that provides a tight and perfect closure",
55652,noun,"fastener consisting of a resinous composition that is plastic when warm; used for sealing documents and parcels and letters",
55653,noun,"a fastener used on clothing; fastens with a snapping sound; ""children can manage snaps better than buttons""",
55654,noun,"a fastener consisting of a peg or pin or crosspiece that is inserted into an eye at the end of a rope or a chain or a cable in order to fasten it to something (as another rope or chain or cable)",
55655,noun,"a fastener consisting of a threaded bolt and a hinged spring-loaded toggle; used to fasten objects to hollow walls",
55656,adjective,"exacting especially about details; ""a finicky eater""; ""fussy about clothes""; ""very particular about how her food was prepared""",
55657,adjective,"marked by extreme care in treatment of details; ""a meticulous craftsman""; ""almost worryingly meticulous in his business formalities""",
55658,adjective,"characterized by excessive precision and attention to trivial details; ""a persnickety job""; ""a persnickety school teacher""",
55659,adjective,"primly fastidious",
55660,adjective,"having complicated nutritional requirements; especially growing only in special artificial cultures; ""fastidious microorganisms""; ""certain highly specialized xerophytes are extremely exacting in their requirements""",
55661,noun,"overly eager speed (and possible carelessness); ""he soon regretted his haste""",
55662,noun,"the quality of being gradual or of coming about by gradual stages",
55663,noun,"the quality of being fixed in place as by some firm attachment",
55664,noun,"not capable of being moved or rearranged",
55665,noun,"the state or quality of being lodged or fixed even temporarily; ""the lodgment of the balloon in the tree""",
55666,noun,"a stronghold that is reinforced for protection from enemy fire; with apertures for defensive fire",
55667,noun,"a forbidding stronghold",
55668,adjective,"having a squat and fleshy build; ""a pyknic practical joke""",
55669,noun,"the weight of a person's body",
55670,adjective,"having sagging folds of flesh beneath the chin or lower jaw",
55671,adjective,"somewhat fat",
55672,adjective,"usually describes a large person who is fat but has a large frame to carry it",
55673,adjective,"repellently fat; ""a bald porcine old man""",
55674,adjective,"euphemisms for `fat'; ""men are portly and women are stout""",
55675,adjective,"having a relatively large diameter; ""a fat rope""",
55676,adjective,"containing an unusual amount of grease or oil; ""greasy hamburgers""; ""oily fried potatoes""; ""oleaginous seeds""",
55677,adjective,"like or full of suet; ""suety lamb chops""",
55678,adjective,"(of soap) containing extra unsaponified fat; ""superfatted toilet soaps""",
55679,adjective,"marked by great fruitfulness; ""fertile farmland""; ""a fat land""; ""a productive vineyard""; ""rich soil""",
55680,adjective,"a chubby body; ""the boy had a rounded face and fat cheeks""",
55681,noun,"a soft greasy substance occurring in organic tissue and consisting of a mixture of lipids (mostly triglycerides); ""pizza has too much fat""",
55682,noun,"cells composed of fat",
55683,noun,"an oily organic compound insoluble in water but soluble in organic solvents; essential structural component of living cells (along with proteins and carbohydrates)",
55684,noun,"oily or greasy matter making up the bulk of fatty tissue in animals and in seeds and other plant tissue",
55685,noun,"a yellow-white fat from cocoa beans",
55686,noun,"fat lining the abdomen and kidneys in hogs which is used to make lard",
55687,noun,"a white fatty substance that forms a medullary sheath around the axis cylinder of some nerve fibers",
55688,noun,"a class of fats having long carbon chains with many double bonds unsaturated with hydrogen atoms; used in some margarines; supposedly associated with low blood cholesterol",
55689,noun,"an ester of glycerol and fatty acids that occurs naturally as fats and fatty oils; ""fresh fats contain glycerides of fatty acids and very little free acid""",
55690,noun,"glyceride occurring naturally in animal and vegetable tissues; it consists of three individual fatty acids bound together in a single large molecule; an important energy source forming much of the fat stored by the body",
55691,adjective,"causing or ending in or approaching death; ""a terminal patient""; ""terminal cancer""",
55692,adjective,"controlled or decreed by fate; predetermined; ""a fatal series of events""",
55693,adjective,"incapable of being avoided or prevented; ""the inevitable result""",
55694,noun,"anyone who submits to the belief that they are powerless to change their destiny",
55695,noun,"someone who does not believe the doctrine of free will",
55696,noun,"an event that causes someone to die",
55697,noun,"salt pork from the back of a hog carcass",
55698,noun,"fat from the back and sides and belly of a hog carcass cured with salt",
55699,adjective,"ominously prophetic",
55700,noun,"`Father' is a term of address for priests in some churches (especially the Roman Catholic Church or the Orthodox Catholic Church); `Padre' is frequently used in the military",
55701,noun,"a person who holds an important or distinguished position in some organization; ""the tennis fathers ruled in her favor""; ""the city fathers endorsed the proposal""",
55702,noun,"God when considered as the first person in the Trinity; ""hear our prayers, Heavenly Father""",
55703,noun,"the kinship relation between an offspring and the father",
55704,noun,"the country of origin of an immigrant",
55705,verb,"measure the depth of (a body of water) with a sounding line",
55706,noun,"a linear unit of measurement (equal to 6 feet) for water depth",
55707,noun,"depth finder for determining depth of water or a submerged object by means of ultrasound waves",
55708,noun,"navigational instrument used to measure the depth of a body of water (as by ultrasound or radar)",
55709,verb,"use up all one's strength and energy and stop working; ""At the end of the march, I pooped out""",
55710,noun,"fatigue and sleep disturbance resulting from disruption of the body's normal circadian rhythm as a result of jet travel",
55711,noun,"a groggy state resulting from weariness",
55712,noun,"a dull and listless state resulting from weariness",
55713,noun,"used of materials (especially metals) in a weakened state caused by long stress; ""metal fatigue""",
55714,noun,"a flaw or weak point; ""he was quick to point out his wife's failings""",
55715,noun,"a New Orleans district lying outside the original city limits; used in combination with the names of various quarters of the city; ""in Faubourg Sainte-Marie""",
55716,noun,"the passage between the back of the mouth and the pharynx",
55717,noun,"single faucet for separate hot and cold water pipes",
55718,noun,"a faucet for drawing water from a pipe or cask",
55719,noun,"responsibility for a bad situation or event; ""it was John's fault""",
55720,noun,"(tennis) two successive faults in serving resulting in the loss of the point",
55721,noun,"a fault that occurs when the server in tennis fails to keep both feet behind the baseline",
55722,adjective,"without fault or error; ""faultless logic""; ""speaks impeccable French""; ""timing and technique were immaculate""; ""an immaculate record""",
55723,adjective,"characterized by errors; ""he submitted a faulty report""",
55724,noun,"ancient Italian deity in human shape, with horns, pointed ears and a goat's tail; equivalent to Greek satyr",
55725,verb,"treat gently or carefully",
55726,verb,"refrain from harming",
55727,noun,"a favor for someone; ""he did me a good turn""",
55728,noun,"something of sentimental value",
55729,adjective,"expressing or manifesting praise or approval; ""approbative criticism""",
