ID,POS,Gloss
13875,noun,"a judgment of the qualities of something or somebody; ""many factors are involved in any estimate of human life""; ""in my estimation the boy is innocent""",
13876,noun,"an assessment that reveals more about the values of the person making the assessment than about the reality of what is assessed",
13877,noun,"an official who evaluates property for the purpose of taxing it",
13878,noun,"an official of a bureaucracy",
13879,noun,"assessor who makes out the tax lists",
13880,noun,"an asset of special worth or utility; ""cooking is his forte""",
13881,noun,"great and constant diligence and attention",
13882,noun,"persevering determination to perform a task; ""his diligence won him quick promotions""; ""frugality and industry are still regarded as virtues""",
13883,noun,"the quality of being intent and concentrated; ""the intentness of his gaze""",
13884,noun,"the quality of concentrating on one central objective; ""his singleness of purpose""",
13885,adjective,"marked by care and persistent effort; ""her assiduous attempts to learn French""; ""assiduous research""; ""sedulous pursuit of legal and moral principles""",
13886,adjective,"characterized by care and perseverance in carrying out tasks; ""a diligent detective investigates all clues""; ""a diligent search of the files""",
13887,verb,"assign authority to",
13888,verb,"select to play,sing, or dance a part in a play, movie, musical, opera, or ballet; ""He cast a young woman in the role of Desdemona""",
13889,verb,"assign to a post; put into a post; ""The newspaper posted him in Timbuktu""",
13890,verb,"assign the roles of (a movie or a play) to actors; ""Who cast this beautiful movie?""",
13891,verb,"pass on or delegate to another; ""The representative devolved his duties to his aides while he was in the hospital""",
13892,verb,"assign a task to; ""I tasked him with looking after the children""",
13893,verb,"place somebody in a particular situation or location; ""he was placed on probation""",
13894,verb,"assign to a regiment; ""regiment soldiers""",
13895,verb,"transfer somebody to a different position or location of work",
13896,verb,"transfer power to someone",
13897,verb,"assign under a mandate; ""mandate a colony""",
13898,verb,"assign to a lower position; reduce in rank; ""She was demoted because she always speaks up""; ""He was broken down to Sergeant""",
13899,verb,"assign to (a job or a home)",
13900,verb,"select something or someone for a specific purpose; ""The teacher assigned him to lead his classmates in the exercise""",
13901,verb,"set apart to sacred uses with solemn rites, of a church",
13902,verb,"assign to a specific task; ""The ambulances were detailed to the fire station""",
13903,verb,"put or confide something in a person or thing; ""These philosophers reposed the law in the people""",
13904,verb,"transfer one's right to",
13905,verb,"decide as to where something belongs in a scheme; ""The biologist assigned the mushroom to the proper class""",
13906,verb,"assign to a class or kind; ""How should algae be classified?""; ""People argue about how to relegate certain mushrooms""",
13907,noun,"a secret rendezvous (especially between lovers)",
13908,noun,"a meeting planned at a certain time and place",
13909,noun,"(law) the party to whom something is assigned (e.g., someone to whom a right or property is legally transferred)",
13910,noun,"a person involved in legal proceedings; ""the party of the first part""",
13911,noun,"a duty that you are assigned to perform (especially in the armed forces); ""hazardous duty""",
13912,noun,"work that you are obliged to perform for moral or legal reasons; ""the duties of the job""",
13913,noun,"the duty of serving as a sentry; ""he was on guard that night""",
13914,noun,"a special assignment that is given to a person or group; ""a confidential mission to London""; ""his charge was deliver a message""",
13915,noun,"assignment to a different duty",
13916,noun,"naval service aboard a ship at sea",
