ID,POS,Gloss
65407,noun,"pathologically insatiable hunger (especially when caused by brain lesions)",
65408,noun,"having an empty stomach",
65409,noun,"a state of extreme hunger resulting from lack of essential nutrients over a prolonged period",
65410,noun,"not having enough food to develop or function formally",
65411,noun,"peaceful resistance to a government by fasting or refusing to cooperate",
65412,adjective,"without supper; ""went to bed supperless""",
65413,noun,"a well-built sexually attractive man",
65414,noun,"a large piece of something without definite shape; ""a hunk of bread""; ""a lump of coal""",
65415,noun,"a solid lump of a precious metal (especially gold) as found in the earth",
65416,verb,"hunt or shoot snipe",
65417,verb,"hunt for whales",
65418,verb,"hunt for turtles, especially as an occupation",
65419,verb,"hunt rabbits",
65420,verb,"hunt illegally; ""people are poaching elephants for their ivory""",
65421,verb,"hunt seals",
65422,verb,"hunt foxes, on horseback and with dogs",
65423,verb,"hunt with a jacklight",
65424,verb,"search (an area) for prey; ""The King used to hunt these forests""",
65425,verb,"chase away, with as with force; ""They hunted the unwanted immigrants out of the neighborhood""",
65426,verb,"oscillate about a desired speed, position, or state to an undesirable extent; ""The oscillator hunts about the correct frequency""",
65427,verb,"move or swing from side to side regularly; ""the needle on the meter was oscillating""",
65428,verb,"seek, search for; ""She hunted for her reading glasses but was unable to locate them""",
65429,noun,"Englishman and Pre-Raphaelite painter (1827-1910)",
65430,noun,"an instance of searching for something; ""the hunt for submarines""",
65431,noun,"the examination of alternative hypotheses; ""his search for a move that would avoid checkmate was unsuccessful""",
65432,noun,"the act of searching visually",
65433,noun,"an organized search (by police) for a person (charged with a crime)",
65434,noun,"the act of searching for something; ""a quest for diamonds""",
65435,noun,"a thorough search for something (often causing disorder or confusion); ""he gave the attic a good rummage but couldn't find his skis""",
65436,noun,"moving over territory to search for something; ""scouring the entire area revealed nothing""",
65437,noun,"the work of finding and killing or capturing animals for food or pelts",
65438,noun,"a hunt for animals that have been raised on game ranches until they are mature enough to be killed for trophy collections",
65439,noun,"a hunt for game carried on by following it stealthily or waiting in ambush",
65440,noun,"hunting for birds' nests to get the eggs",
65441,noun,"the act of preying by a predator who kills and eats the prey",
65442,noun,"a hunt in which beaters force the game to flee in the direction of the hunter",
65443,noun,"hunting rabbits with beagles",
65444,noun,"hunting with dogs (usually greyhounds) that are trained to chase game (such as hares) by sight instead of by scent",
65445,noun,"hunting deer",
65446,noun,"hunting ducks",
65447,noun,"mounted hunters follow hounds in pursuit of a fox",
65448,noun,"the sport of hunting wild boar with spears",
65449,noun,"a hunter who kills predatory wild animals in order to collect a bounty",
65450,noun,"hunter of deer",
