ID,POS,Gloss
45587,noun,"the highest power of a term or variable",
45588,noun,"a mathematical notation indicating the number of times a quantity is multiplied by itself",
45589,noun,"the sum of the exponents of the variables in the term",
45590,noun,"the degree of the term in the polynomial that has the highest degree",
45591,noun,"a degree of one; ""all of the terms in a linear equation are of the first degree""",
45592,noun,"the seriousness of something (e.g., a burn or crime); ""murder in the second degree""; ""a second degree burn""",
45593,verb,"taste with relish; ""degust this wonderful soup""",
45594,noun,"taking a small amount into the mouth to test its quality; ""cooking was fine but it was the savoring that he enjoyed most""",
45595,adjective,"(of e.g. fruits and anthers) opening spontaneously at maturity to release seeds",
45596,adjective,"(of e.g. fruits) not opening spontaneously at maturity to release seeds",
45597,verb,"prevent the growth of horns of certain animals",
45598,verb,"take the horns off (an animal)",
45599,verb,"take away or remove; ""Take that weight off me!""",
45600,verb,"destroy undeveloped horn buds (of cattle)",
45601,verb,"make mechanical or routine",
45602,verb,"make less humid; ""The air conditioner dehumidifies the air in the summer""",
45603,verb,"preserve by removing all water and liquids from; ""carry dehydrated food on your camping trip""",
45604,verb,"remove water from; ""All this exercise and sweating has dehydrated me""",
45605,verb,"lose water or moisture; ""In the desert, you get dehydrated very quickly""",
45606,noun,"dryness resulting from the removal of water",
45607,noun,"depletion of bodily fluids",
45608,noun,"a physiological need to drink",
45609,noun,"the process of extracting moisture",
45610,noun,"a process involving fixation and dehydration and forced impregnation and hardening of biological tissues; water and lipids are replaced by curable polymers (silicone or epoxy or polyester) that are subsequently hardened; ""the plastination of specimens is valuable for research and teaching""",
45611,noun,"a method of drying food or blood plasma or pharmaceuticals or tissue without destroying their physical structure; material is frozen and then warmed in a vacuum so that the ice sublimes",
45612,noun,"the process of thickening by dehydration",
45613,verb,"dehydrogenate with oxygen",
45614,noun,"a word specifying identity or spacial or temporal location from the perspective of a speaker or hearer in the context in which the communication occurs; ""words that introduce particulars of the speaker's and hearer's shared cognitive field into the message""- R.Rommetveit",
45615,noun,"an embodiment of the qualities of a god; ""the capitalists' deification of capital""",
45616,noun,"a new personification of a familiar idea; ""the embodiment of hope""; ""the incarnation of evil""; ""the very avatar of cunning""",
45617,verb,"exalt to the position of a God; ""the people deified their King""",
45618,verb,"raise in rank, character, or status; ""exalted the humble shoemaker to the rank of King's adviser""",
45619,noun,"the form of theological rationalism that believes in God on the basis of reason without reference to revelation",
45620,noun,"the theological doctrine that human reason rather than divine revelation establishes religious truth",
45621,noun,"a person who believes that God created the universe and then abandoned it",
45622,noun,"a deity that personifies the sea and is usually believed to live in or to control the sea",
45623,noun,"a god that personifies the sun or is otherwise associated with the sun",
45624,noun,"a deity worshipped by the Japanese",
45625,noun,"a female deity",
45626,noun,"a god of fertility and vegetation",
45627,noun,"a subordinate deity, in some philosophies the creator of the universe",
45628,noun,"(German mythology) a deity worshipped by the ancient Teutons",
45629,noun,"(Anglo-Saxon mythology) a deity worshipped by the Anglo-Saxons",
45630,noun,"a god worshipped as giving victory in war",
45631,noun,"a god of voodoo cults of African origin worshipped especially in West Indies",
45632,noun,"(Greek mythology) a mysterious and terrifying deity of the underworld",
45633,noun,"(Greek mythology) the Greek god of sleep; the son of Nyx",
45634,noun,"the Roman god of sleep and dreams",
45635,noun,"a group of three goddesses of destiny",
45636,noun,"a deity worshipped by the Hindus",
45637,noun,"Buddhist worthy of Nirvana who postpones it to help others",
45638,noun,"a Buddhist who has attained Nirvana",
45639,noun,"an Aztec deity represented as a plumed serpent",
45640,verb,"deprive of courage or hope; take away hope from; cause to feel discouraged",
45641,adjective,"generalized feeling of distress",
45642,adjective,"reflecting gloom; ""gloomy faces""",
45643,adjective,"marked by dejection from being alone; ""felt sad and lonely""; ""the loneliest night of the week""; ""lonesome when her husband is away""; ""spent a lonesome hour in the bar""",
45644,noun,"a state of melancholy depression",
45645,noun,"waste matter (as urine or sweat but especially feces) discharged from the body",
45646,noun,"fecal droppings from a dog",
45647,noun,"thick dark green mucoid material that is the first feces of a newborn child",
45648,noun,"abnormally dark tarry feces containing blood (usually from gastrointestinal bleeding)",
45649,verb,"engage in delaying tactics or refuse to cooperate; ""The President stonewalled when he realized the plot was being uncovered by a journalist""",
45650,verb,"deliberately delay an event or action; ""she doesn't want to write the report, so she is stalling""",
45651,verb,"act so as to delay an event or action in order to gain an advantage",
45652,verb,"interrupt temporarily an activity before continuing; ""The speaker paused""",
45653,verb,"postpone doing what one should be doing; ""He did not want to write the letter and procrastinated for days""",
45654,verb,"postpone or delay needlessly; ""He procrastinated the matter until it was almost too late""",
45655,noun,"a mutually agreed delay in the date set for the completion of a job or payment of a debt; ""they applied for an extension of the loan""",
45656,noun,"a legally authorized postponement before some obligation must be discharged",
45657,noun,"the extent to which something is delayed or held back",
45658,noun,"detention of a ship or freight car or other cargo beyond its scheduled time of departure",
45659,noun,"a delay in enforcing rights or claims or privileges; refraining from acting; ""his forbearance to reply was alarming""",
45660,noun,"the act of slowing down or falling behind",
45661,noun,"a tactic for delaying or obstructing legislation by making long speeches",
45662,noun,"the act of tarrying",
45663,noun,"a delay line based on the time of propagation of electromagnetic waves",
45664,adjective,"not moving quickly; taking a comparatively long time; ""a slow walker""; ""the slow lane of traffic""; ""her steps were slow""; ""he was slow in reacting to the news""; ""slow but steady growth""",
45665,adjective,"operating after a predetermined lapse of time; ""a delayed-action bomb""",
45666,adjective,"delayed or obstructed",
45667,adjective,"not as far along as normal in development",
45668,noun,"extreme appetizingness",
45669,adjective,"extremely pleasing to the sense of taste",
45670,adjective,"capable of arousing desire; ""the delectable Miss Haynes""",
45671,adjective,"worth having or seeking or achieving; ""a desirable job""; ""computer with many desirable features""; ""a desirable outcome""",
45672,noun,"a feeling of delight at being filled with wonder and enchantment",
45673,noun,"delight in another person's misfortune",
45674,noun,"the delegation of authority (especially from a central to a regional government)",
45675,verb,"wipe out magnetically recorded information",
45676,verb,"erase (a magnetic storage device)",
45677,adjective,"harmful to living things; ""deleterious chemical additives""",
45678,noun,"any process whereby sounds are left out of spoken words or phrases",
45679,noun,"(linguistics) omission at the beginning of a word as in `coon' for `raccoon' or `till' for `until'",
45680,noun,"the gradual disappearance of an initial (usually unstressed) vowel or syllable as in `squire' for `esquire'",
45681,noun,"omission of a sound between two words (usually a vowel and the end of one word or the beginning of the next)",
45682,noun,"omission or suppression of parts of words or sentences",
45683,noun,"(genetics) the loss or absence of one or more nucleotides from a chromosome",
45684,noun,"deletion by an act of expunging or erasing",
45685,adjective,"by conscious design or purpose; ""intentional damage""; ""a knowing attempt to defraud""; ""a willful waste of time""",
45686,adjective,"marked by careful consideration or reflection; ""a deliberate decision""",
45687,adjective,"carefully thought out in advance; ""a calculated insult""; ""with measured irony""",
45688,noun,"(usually plural) discussion of all sides of a question; ""the deliberations of the jury""",
45689,noun,"a rate demonstrating an absence of haste or hurry",
45690,noun,"slowness by virtue of being leisurely",
45691,noun,"slowness as a consequence of not getting around to it",
45692,noun,"the trait of thoughtfulness in action or decision; ""he was a man of judicial deliberation""",
45693,noun,"expressive of intentions",
45694,noun,"smallness of stature",
45695,noun,"the property of having a relatively small size",
45696,noun,"lack of physical strength",
45697,noun,"subtly skillful handling of a situation",
45698,adjective,"characterized by unusual lightness and delicacy; ""this smallest and most ethereal of birds""; ""gossamer shading through his playing""",
45699,adjective,"vulnerably delicate; ""she has the fragile beauty of youth""",
45700,adjective,"(of plants) requiring protection from frost; ""half-hardy annuals""",
45701,adjective,"having a metaphorically delicate touch; ""the translation is...light-handed...and generally unobtrusive""- New Yorker",
45702,adjective,"extremely delicate; ""an overdelicate digestive system""",
45703,adjective,"lacking in body or vigor; ""faded pastel charms of the naive music""",
45704,adjective,"faint and difficult to analyze; ""subtle aromas""",
45705,adjective,"(of plants) not hardy; easily killed by adverse growing condition; ""tender green shoots""",
45706,adjective,"marked by great skill especially in meticulous technique; ""a surgeon's delicate touch""",
45707,adjective,"easily hurt; ""soft hands""; ""a baby's delicate skin""",
45708,adjective,"physically untoughened; ""tender feet""",
45709,adjective,"developed with extreme delicacy and subtlety; ""the satire touches with finespun ridicule every kind of human pretense""",
45710,adjective,"difficult to handle; requiring great tact; ""delicate negotiations with the big powers"";""hesitates to be explicit on so ticklish a matter""; ""a touchy subject""",
45711,adjective,"of an instrument or device; capable of registering minute differences or changes precisely; ""almost undetectable with even the most delicate instruments""",
45712,adjective,"responsive to physical stimuli; ""a mimosa's leaves are sensitive to touch""; ""a sensitive voltmeter""; ""sensitive skin""; ""sensitive to light""",
45713,noun,"ready-to-eat food products",
