ID,POS,Gloss
1983,adjective,"sour or bitter in taste",
1984,adjective,"having a sharp biting taste",
1985,adjective,"harsh or corrosive in tone; ""an acerbic tone piercing otherwise flowery prose""; ""a barrage of acid comments""; ""her acrid remarks make her many enemies""; ""bitter words""; ""blistering criticism""; ""caustic jokes about political assassination, talk-show hosts and medical ethics""; ""a sulfurous denunciation""; ""a vitriolic critique""",
1986,adjective,"disagreeable to the senses, to the mind, or feelings ; ""an unpleasant personality""; ""unpleasant repercussions""; ""unpleasant odors""",
1987,verb,"cause to be bitter or resentful; ""These injustices embittered her even more""",
1988,verb,"feel bitter or indignant about; ""She resents being paid less than her co-workers""",
1989,verb,"make sour or bitter",
1990,noun,"a sharp bitterness",
1991,noun,"the property of having a harsh unpleasant taste",
1992,noun,"a sharp sour taste",
1993,noun,"the property of being acidic",
1994,noun,"a rough and bitter manner",
1995,noun,"an ill-tempered and offensive disposition",
1996,adjective,"of the cup-shaped socket that receives the head of the thigh bone",
1997,adjective,"curving inward",
1998,noun,"the cup-shaped hollow in the hipbone into which the head of the femur fits to form a ball-and-socket joint",
1999,noun,"large flaring bone forming one half of the pelvis; made up of the ilium and ischium and pubis",
2000,noun,"a bony hollow into which a structure fits",
2001,noun,"a salt or ester of acetic acid",
2002,noun,"a compound formed by replacing hydrogen in an acid by a metal (or a radical that acts like a metal)",
2003,noun,"any of three liquid acetates that are formed when acetic acid and glycerin are heated together",
2004,noun,"a poisonous white solid (Pb[CH3CO]2) used in dyeing cotton and in making enamels and varnishes",
2005,noun,"a fabric made from fibers of cellulose acetate",
2006,noun,"a synthetic silklike fabric",
2007,noun,"an ester of acetic acid; used in fibers and fabrics; photographic films and varnishes",
2008,verb,"make sour or more sour",
2009,verb,"alter the flavor of",
2010,verb,"turn acidic; ""the solution acetified""",
2011,verb,"undergo a transformation or a change of position or action; ""We turned from Socialism to Capitalism""; ""The people turned against the President when he stole the election""",
2012,noun,"the simplest ketone; a highly inflammable liquid widely used as an organic solvent and as material for making plastics",
2013,noun,"any of a class of organic compounds having a carbonyl group linked to a carbon atom in each of two hydrocarbon radicals",
2014,noun,"a liquid substance capable of dissolving other substances; ""the solvent does not change its state in forming a solution""",
2015,adjective,"tasting or smelling like vinegar",
2016,noun,"a dilute solution of acetic acid that is used as a solvent (e.g. for a drug)",
2017,noun,"a colorless pungent liquid widely used in manufacturing plastics and pharmaceuticals",
2018,noun,"sour-tasting liquid produced usually by oxidation of the alcohol in wine or cider and used as a condiment or food preservative",
2019,noun,"a preparation (a sauce or relish or spice) to enhance flavor or enjoyment; ""mustard and ketchup are condiments""",
2020,noun,"fiery vinegar flavored with chili peppers",
2021,noun,"vinegar made from cider",
2022,noun,"vinegar made from wine",
2023,noun,"the organic group of acetic acid (CH3CO-)",
2024,noun,"any group or radical of the form RCO- where R is an organic group; ""an example of the acyl group is the acetyl group""",
2025,verb,"receive substitution of an acetyl group; ""the compounds acetylated""",
2026,verb,"undergo a change; become different in essence; losing one's or its original nature; ""She changed completely as she grew older""; ""The weather changed last night""",
2027,verb,"introduce an acetyl group into (a chemical compound)",
2028,noun,"the process of introducing an acetyl group into a compound; ""the acetylation of cyclooxygenase-2 by aspirin""",
2029,noun,"the process of introducing an acyl group into a compound",
2030,noun,"a neurotransmitter that is a derivative of choline; released at the ends of nerve fibers in the somatic and parasympathetic nervous systems",
2031,noun,"transmits nerve impulses across a synapse",
2032,noun,"a colorless flammable gas used chiefly in welding and in organic synthesis",
2033,noun,"a mixture of oxygen and acetylene; used to create high temperatures for cutting or welding metals",
2034,noun,"organic compound that is an alkane or alkene or alkyne or their derivative",
2035,noun,"a member of one of the four divisions of the prehistoric Greeks",
2036,noun,"a native or inhabitant of Greece",
2037,noun,"small dry indehiscent fruit with the seed distinct from the fruit wall",
2038,noun,"the ripened reproductive body of a seed plant",
2039,noun,"a winged often one-seed indehiscent fruit as of the ash or elm or maple",
2040,noun,"(Greek mythology) a river in Hades across which the souls of the dead were carried by Charon",
2041,noun,"(religion) the world of the dead; ""he didn't want to go to hell when he died""",
2042,noun,"a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",
2043,noun,"the mythology of the ancient Greeks",
2044,adjective,"capable of existing or taking place or proving true; possible to do",
2045,adjective,"capable of happening or existing; ""a breakthrough may be possible next year""; ""anything is possible""; ""warned of possible consequences""",
2046,noun,"a mythical Greek hero of the Iliad; a foremost Greek warrior at the siege of Troy; when he was a baby his mother tried to make him immortal by bathing him in a magical river but the heel by which she held him remained vulnerable--his `Achilles' heel'",
2047,noun,"an imaginary being of myth or fable",
2048,adjective,"not having a floral envelope or perianth",
2049,noun,"an abnormal deficiency or absence of free hydrochloric acid in the gastric juice; often associated with severe anemias and cancer of the stomach",
2050,noun,"condition in which there is a disturbance of normal functioning; ""the doctor prescribed some medicine for the disorder""; ""everyone gets stomach upsets from time to time""",
2051,noun,"a condition in which little or no bile is secreted or the flow of bile into the digestive tract is obstructed",
2052,noun,"a stony meteor lacking chondrules",
2053,noun,"a lump or mass of hard consolidated mineral matter; ""he threw a rock at me""",
2054,adjective,"having no hue",
2055,adjective,"weak in color; not colorful",
2056,noun,"the quality of a color as determined by its dominant wavelength",
2057,adjective,"of lustrous grey; covered with or tinged with the color of silver; ""silvery hair""",
2058,adjective,"of a light grey",
2059,adjective,"of something that is somewhat black; ""blackish clouds""",
2060,adjective,"of dark grey",
2061,adjective,"of white tinged with blue",
2062,adjective,"of grey tinged with blue",
2063,adjective,"of black tinged with blue",
2064,adjective,"of black tinged with brown",
2065,adjective,"of grey tinged with brown",
2066,adjective,"of greyish white; ""the canescent moon""",
2067,adjective,"of something having the color of chalk; ""she turned chalky white""",
2068,adjective,"of a very dark grey",
2069,adjective,"of the blackest black; similar to the color of jet or coal",
2070,adjective,"of something as white as cotton; ""cottony-white clouds""",
2071,adjective,"of a dull shade of white",
2072,adjective,"of a very dark black",
2073,adjective,"of an achromatic color of any lightness intermediate between the extremes of white and black; ""the little grey cells""; ""gray flannel suit""; ""a man with greyish hair""",
2074,adjective,"of black tinged with grey",
2075,adjective,"of white tinged with grey",
2076,adjective,"of grey tinged with green",
2077,adjective,"of white flowers tinged with green",
2078,adjective,"of something totally lacking in saturation and therefore having no hue",
2079,adjective,"of the color of black ink",
2080,adjective,"of the grey color of iron",
2081,adjective,"of a pure white color",
2082,adjective,"of a white the color of fresh milk",
2083,adjective,"of grey tinged with olive",
2084,adjective,"of a dark shade of grey",
2085,adjective,"of something that is lacking hue; ""neutral colors like back or white""",
2086,adjective,"of a grey with a pearly tinge",
2087,adjective,"of a white the color of pearls",
2088,adjective,"of white tinged with pink",
2089,adjective,"of black tinged with purple",
2090,adjective,"of white tinged with purple",
2091,adjective,"of grey tinged with red",
2092,adjective,"of a dark somewhat brownish black",
2093,adjective,"of grey resembling silver",
2094,adjective,"of a white that resembles silver",
2095,adjective,"of a black tinged with slate-grey",
2096,adjective,"of the color of slate or granite; ""the slaty sky of dawn""",
2097,adjective,"of the white color of snow",
2098,adjective,"of the black color of soot",
2099,adjective,"of black tinged with violet",
2100,adjective,"(of plants) having white flowers",
2101,adjective,"of something having a color tending toward white",
2102,adjective,"of grey tinged with yellow",
2103,adjective,"of a white tinged with yellow",
2104,noun,"the part of a cell nucleus that is relatively uncolored by stains or dyes",
2105,noun,"a part of the cell containing DNA and RNA and responsible for growth and reproduction",
2106,noun,"the substance of the body",
2107,noun,"the visual property of being without chromatic color",
2108,noun,"an attribute of vision",
2109,noun,"an absence of normal pigmentation especially in the skin (as in albinism) or in red blood cells",
2110,verb,"remove color from; ""achromatize the lenses""",
2111,adjective,"having little or inadequate color",
2112,adjective,"without color; ""pure water is uncolored""",
2113,noun,"the branches of medical science that deal with nonsurgical techniques",
2114,adjective,"having no color",
2115,adjective,"causing a dull and steady pain; ""my aching head""; ""her old achy joints""",
2116,adjective,"causing physical or psychological pain; ""worked with painful slowness""",
2117,noun,"a needlelike part or structure of a plant or animal or crystal; as a spine or bristle or crystal",
2118,noun,"a portion of a natural object; ""they analyzed the river into three parts""; ""he needed a piece of granite""",
2119,adjective,"being sour to the taste",
2120,adjective,"having the characteristics of an acid; ""an acid reaction""",
2121,adjective,"being or containing an acid; of a solution having an excess of hydrogen atoms (having a pH of less than 7)",
2122,noun,"any of various water-soluble compounds having a sour taste and capable of turning litmus red and reacting with a base to form a salt",
2123,noun,"an acid formed as an intermediate product of the metabolism of tyrosine and phenylalanine",
2124,noun,"an acid formed from arsenic pentoxide",
2125,noun,"a white solid fatty acid found in waxes (such as beeswax)",
2126,noun,"(HClO3) a strong unstable acid with an acrid odor found in chlorate salts",
2127,noun,"(HClO2) a strongly oxidizing acid; known only in solution",
2128,noun,"an acid containing only one replaceable hydrogen atom per molecule",
2129,noun,"an acid containing two replaceable hydrogen atoms per molecule",
2130,noun,"an acid containing three replaceable hydrogen atoms per molecule",
2131,noun,"an acid containing four replaceable hydrogen atoms per molecule",
2132,noun,"(CNOH) an unstable acid occurring mainly in the form of explosive salts and esters that is isomeric with cyanic acid",
2133,noun,"a crystalline acid used to make azo dyes",
2134,noun,"(HI) a colorless or yellow aqueous solution of hydrogen iodide; ""hydriodic acid is a strong acid""",
2135,noun,"a solution of hydrogen cyanide in water; weak solutions are used in fumigating and in the synthesis of organic compounds",
2136,noun,"any acid that has hydroxyl groups in addition to the hydroxyl group in the acid itself",
2137,noun,"an explosive white crystalline weak acid (H2N2O2)",
2138,noun,"a crystalline acid often used in medical research; obtained from ergotic alkaloids",
2139,noun,"a dibasic acid (H2MnO4) found only in solution and in manganate salts",
2140,noun,"an unsaturated acid (C4H6O2) used to make resins and plastics",
2141,noun,"a strong acid (H2SeO4) analogous to sulfuric acid",
2142,noun,"n acid derived from sulphuric acid",
2143,noun,"a white weak acid that is a hydrated form of titanium dioxide",
2144,noun,"a powerful oxidizing agent; forms perchlorates",
2145,noun,"an organic acid characterized by one or more carboxyl groups",
2146,noun,"a derivative of benzoic acid",
2147,noun,"acid used especially in the production of fertilizers and explosives and rocket fuels",
2148,noun,"an unstable inorganic acid known only in solution and as nitrite salts",
2149,noun,"a yellow fuming corrosive mixture of nitric and hydrochloric acid that dissolves metals (including gold)",
2150,noun,"a white crystalline acid derived from pyrimidine; used in preparing barbiturate drugs",
2151,noun,"antacid (trade name Prevacid) that suppresses acid secretion in the stomach",
2152,noun,"any of various acids containing boron and oxygen",
2153,noun,"a white or colorless slightly acid solid that is soluble in water and ethanol; used in the manufacture of glass and paper and adhesives and in detergents and as a flux in welding; also used as an antiseptic and food preservative",
2154,noun,"an unstable acid used as an oxidizing agent",
2155,noun,"an acid that is known only by virtue of its salts (as ammonium carbamate) or its esters (as urethane)",
2156,noun,"a toxic white soluble crystalline acidic derivative of benzene; used in manufacturing and as a disinfectant and antiseptic; poisonous if taken internally",
2157,noun,"a weak acid known only in solution; formed when carbon dioxide combines with water",
2158,noun,"an unstable acid known only in solution and as chromate salts",
2159,noun,"a weak water-soluble acid found in many fruits (especially citrus fruits); used as a flavoring agent",
2160,noun,"a weak soluble dibasic acid (the parent acid of cyanamide salts)",
2161,noun,"a colorless poisonous volatile liquid acid that hydrolyzes readily to ammonia and carbon dioxide",
2162,noun,"a trimer of cyanic acid",
2163,noun,"a brown unstable acid formed from ferricyanide",
2164,noun,"a white unstable acid formed from ferrocyanide salts",
2165,noun,"an acid of fluorine and boron",
2166,noun,"an unstable poisonous corrosive acid know primarily in the form of its salts",
2167,noun,"a colorless pungent fuming vesicatory liquid acid HCOOH found naturally in ants and many plants or made catalytically from carbon monoxide and steam; used in finishing textiles and paper and in the manufacture of insecticides and fumigants",
2168,noun,"a colorless crystalline acid with a fruity taste; used in making polyester resins",
2169,noun,"a colorless crystalline acid obtained from tannin",
2170,noun,"a syrupy acid obtained by oxidation of glycerol or glyceraldehyde",
