ID,POS,Gloss
1,noun,"a metric unit of length equal to one ten billionth of a meter (or 0.0001 micron); used to specify wavelengths of electromagnetic radiation",
2,noun,"a metric unit of length equal to one billionth of a meter",
3,noun,"a linear unit of distance in metric terms",
4,noun,"a metric unit of length equal to one trillionth of a meter",
5,noun,"any of several fat-soluble vitamins essential for normal vision; prevents night blindness or inflammation or dryness of the eyes",
6,noun,"any vitamin that is soluble in fats",
7,noun,"an unsaturated alcohol that occurs in marine fish-liver oils and is synthesized biologically from carotene",
8,noun,"a viscous alcohol that is less active in mammals than is vitamin A1",
9,noun,"one of the four nucleotides used in building DNA; all four nucleotides have a common phosphate group and a sugar (ribose)",
10,noun,"a phosphoric ester of a nucleoside; the basic structural unit of nucleic acids (DNA or RNA)",
11,noun,"(biochemistry) purine base found in DNA and RNA; pairs with thymine in DNA and with uracil in RNA",
12,noun,"(biochemistry) a long linear polymer found in the nucleus of a cell and formed from nucleotides and shaped like a double helix; associated with the transmission of genetic information; ""DNA is the king of molecules""",
13,noun,"(biochemistry) a long linear polymer of nucleotides found in the nucleus but mainly in the cytoplasm of a cell where it is associated with microsomes; it transmits genetic information from DNA to the cytoplasm and controls certain chemical processes in the cell; ""ribonucleic acid is the genetic material of some viruses""",
14,noun,"any of several bases that are derivatives of purine",
15,noun,"the organic chemistry of compounds and processes occuring in organisms; the effort to understand biology within the context of chemistry",
16,noun,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",
17,noun,"a unit of current equal to 10 amperes",
18,noun,"a measure of the amount of electric charge flowing past a circuit point at a specific time",
19,noun,"one thousandth of an ampere",
20,noun,"the 1st letter of the Roman alphabet",
21,noun,"the alphabet evolved by the ancient Romans which serves for writing most of the languages of western Europe",
22,noun,"the conventional characters of the alphabet used to represent speech; ""his grandmother taught him his letters""",
23,noun,"the blood group whose red cells carry the A antigen",
24,noun,"human blood cells (usually just the red blood cells) that have the same antigens",
25,noun,"a menu having individual dishes listed with separate prices",
26,noun,"a list of dishes available at a restaurant; ""the menu was in French""",
27,noun,"striped hyena of southeast Africa that feeds chiefly on insects",
28,noun,aardwolf,
29,noun,"doglike nocturnal mammal of Africa and southern Asia that feeds chiefly on carrion",
30,noun,"United States professional baseball player who hit more home runs than Babe Ruth (born in 1934)",
31,noun,"an athlete who plays baseball",
32,noun,"(Old Testament) elder brother of Moses and first high priest of the Israelites; created the golden calf",
33,noun,"a clergyman in Christian churches who has the authority to perform or administer various religious rites; one of the Holy Orders",
34,noun,"the collection of books comprising the sacred scripture of the Hebrews and recording their history as the chosen people; the first half of the Christian Bible",
35,noun,"a bachelor's degree in arts and sciences",
36,noun,"an academic degree conferred on someone who has successfully completed undergraduate studies",
37,noun,"the eleventh month of the civil year; the fifth month of the ecclesiastical year in the Jewish calendar (in July and August)",
38,noun,"(Judaism) the calendar used by the Jews; dates from 3761 BC (the assumed date of the creation of the world); a lunar year of 354 days is adjusted to the solar year by periodic leap years",
39,noun,"a month in the Jewish calendar",
40,noun,"the muscles of the abdomen",
41,noun,"the region of the body of a vertebrate between the thorax and the pelvis",
42,noun,"a muscle that is connected at either or both ends to a bone and so move parts of the skeleton; a muscle that is characterized by transverse stripes",
43,noun,"a diagonally arranged abdominal muscle on either side of the torso",
44,noun,"a flat muscle with transverse fibers that forms the anterior and lateral walls of the abdominal cavity",
45,noun,"the blood group whose red cells carry both the A and B antigens",
46,noun,"a loose sleeveless outer garment made from aba cloth; worn by Arabs",
47,noun,"a garment worn over other garments",
48,noun,"a fabric woven from goat hair and camel hair",
49,noun,"artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers; ""the fabric in the curtains was light and semitransparent""; ""woven cloth originated in Mesopotamia around 5000 BC""; ""she measured off enough material for a dress""",
50,verb,"blind by holding a red-hot metal plate before someone's eyes; ""The prisoners were abacinated by their captors""",
51,verb,"make blind by putting the eyes out; ""The criminals were punished and blinded""",
52,noun,"a tablet placed horizontally on top of the capital of a column as an aid in supporting the architrave",
53,noun,"a slab of stone or wood suitable for bearing an inscription",
54,noun,"a calculator that performs arithmetic functions by manually sliding counters on rods or in grooves",
55,noun,"a small machine that is used for mathematical calculations",
56,verb,"forsake, leave behind; ""We abandoned the old car in the empty parking lot""",
57,verb,"throw or cast away; ""Put away your worries""",
58,verb,"throw away; ""Chuck these old notes""",
59,verb,"forgo; do or go without",
60,verb,"lose or lose the right to by some error, offense, or crime",
61,verb,"commit forever; commit irrevocably",
62,verb,"stop maintaining or insisting on; of ideas or claims; ""He abandoned the thought of asking for her hand in marriage""; ""Both sides have to give up some claims in these negotiations""",
63,verb,"break down, literally or metaphorically; ""The wall collapsed""; ""The business collapsed""; ""The dam broke""; ""The roof collapsed""; ""The wall gave in""; ""The roof finally gave under the weight of the ice""",
64,verb,"move in order to make room for someone for something; ""The park gave way to a supermarket""; ""`Move over,' he told the crowd""",
