ID,POS,Gloss
31713,verb,"turn to the right, of helms or rudders",
31714,verb,"conduct or direct the steering of a ship or plane",
31715,verb,"force a person or an animal into a position from which he cannot escape",
31716,verb,"maneuver a vehicle into a parking space; ""Park the car in front of the library""; ""Can you park right here?""",
31717,verb,"cause to form a channel; ""channelize a stream""",
31718,verb,"utter monotonously and repetitively and rhythmically; ""The students chanted the same slogan over and over again""",
31719,noun,"a repetitive song in which as many syllables as necessary are assigned to a single tone",
31720,noun,"a liturgical chant of the Roman Catholic Church",
31721,noun,"(Judaism) a chant of praise (Psalms 113 through 118) used at Passover and Shabuoth and Sukkoth and Hanukkah and Rosh Hodesh",
31722,noun,"a chant to the Hindu god Krishna",
31723,noun,"a rhythmical work song originally sung by sailors",
31724,noun,"a usually rhythmical song to accompany repetitious work",
31725,noun,"the formless and disordered state of matter before the creation of the cosmos",
31726,noun,"a natural phenomenon involving the physics of matter and energy",
31727,noun,"(Greek mythology) the most ancient of gods; the personification of the infinity of space preceding creation of the universe",
31728,noun,"(physics) a dynamical system that is extremely sensitive to its initial conditions",
31729,noun,"(physics) a phase space together with a transformation of that space",
31730,adjective,"lacking a visible order or organization",
31731,adjective,"completely unordered and unpredictable and confusing",
31732,adjective,"marked by extreme lack of restraint or control; ""wild talk""; ""wild parties""",
31733,verb,"crack due to dehydration; ""My lips chap in this dry weather""",
31734,noun,"a boy or man; ""that chap is your host""; ""there's a fellow at the door""; ""he's a likable cuss""",
31735,noun,"informal term for a man; ""you lucky dog""",
31736,noun,"a long narrow depression in a surface",
31737,noun,"a crack in a lip caused usually by cold",
31738,noun,"(usually in the plural) leather leggings without a seat; joined by a belt; often have flared outer flaps; worn over trousers by cowboys to protect their legs",
31739,noun,"a garment covering the leg (usually extending from the knee to the ankle)",
31740,noun,"a stiff hat made of straw with a flat crown",
31741,noun,"a broad-brimmed felt hat with a high crown; formerly worn by the United States Army and Marine personnel",
31742,noun,"a soft felt hat with a wide flexible brim",
31743,noun,"hat with opposing brims turned up and caught together to form points",
31744,noun,"a hat with a wide brim and a soft crown; worn by American ranch hands",
31745,noun,"a tight-fitting hat with visors front and back; formerly worn by hunters",
31746,noun,"a cone-shaped paper hat formerly placed on the head of slow or lazy pupils",
31747,noun,"a hat made of felt with a creased crown",
31748,noun,"hats for women; the wares sold by a milliner",
31749,noun,"man's hat with a low, flat crown and a snap brim",
31750,noun,"a stiff broad-brimmed hat with the brim turned up at the sides and projecting in front; worn by some clergymen in England",
31751,noun,"a straw hat with a tall crown and broad brim; worn in American southwest and in Mexico",
31752,noun,"waterproof hat with wide slanting brim longer in back than in front",
31753,noun,"a hat with a broad brim that protects the face from direct exposure to the sun",
31754,noun,"a tall white hat with a pouched crown; worn by chefs",
31755,noun,"soft green felt hat with a feather or brush hatband ornament",
31756,noun,"a place of worship that has its own altar",
31757,noun,"a chapel endowed for singing Masses for the soul of the donor",
31758,noun,"a small chapel in a church; dedicated to the Virgin Mary",
31759,noun,"a small chapel off the side aisle of a church",
31760,noun,"the private chapel of the popes in Rome; it was built by an named after Sixtus IV in 1473",
31761,noun,"a service conducted in a place of worship that has its own altar; ""he was late for chapel""",
31762,noun,"the act of public worship following prescribed rules; ""the Sunday service""",
31763,verb,"accompany as a chaperone",
31764,verb,"shield from danger, injury, destruction, or damage; ""Weatherbeater protects your roof from the rain""",
31765,noun,"one who accompanies and supervises a young woman or gatherings of young people",
31766,noun,"a woman who supervises a den of Cub Scouts",
31767,noun,"a woman chaperon",
31768,noun,"a woman employed as a chaperon in a residence for young people",
31769,adjective,"brought low in spirit; ""left us fatigued and deflated spiritually""",
31770,noun,"a clergyman ministering to some institution",
31771,noun,"a chaplain in a prison",
31772,noun,"a chaplain in a hospital",
31773,noun,"flower arrangement consisting of a circular band of foliage or flowers for ornamental purposes",
31774,noun,"a wreath or garland worn on the head to signify victory",
31775,noun,"United States pioneer who planted apple trees as he traveled (1774-1845)",
31776,noun,"archaic term for an itinerant peddler",
31777,noun,"someone who travels about selling his wares (as on the streets or at carnivals)",
31778,noun,"a subdivision of a written work; usually numbered and titled; ""he read a chapter every night before falling asleep""",
31779,noun,"any distinct period in history or in a person's life; ""the industrial revolution opened a new chapter in British history""; ""the divorce was an ugly chapter in their relationship""",
31780,noun,"a social club for male undergraduates",
31781,noun,"a series of related events forming an episode; ""a chapter of disasters""",
31782,noun,"a happening that is distinctive in a series of related events",
31783,noun,"black substance containing char in the form of carbonized bone; used as a black pigment",
31784,noun,"a human female who does housework; ""the char will clean the carpet""",
31785,noun,"someone whose occupation is cleaning",
31786,noun,"any of several small troutlike fish of the genus Salvelinus",
31787,noun,"brook trout",
31788,noun,"soft-finned fishes of cold and temperate waters",
31789,noun,"small trout of northern waters; landlocked populations in Quebec and northern New England",
31790,verb,"engrave or inscribe characters on",
31791,noun,"a creature of the imagination; a person that exists only in legends or myths or fiction",
