ID,POS,Gloss
49551,noun,"a doctrine that advocates equal rights for women",
49552,noun,"a doctrine that on the death of the body the soul migrates to or is born again in another body",
49553,noun,"a doctrine that maintains the right of secession",
49554,noun,"a doctrine that rejects religion and religious considerations",
49555,noun,"a philosophical doctrine proposed by Edmund Husserl based on the study of human experience in which considerations of objective reality are not taken into account",
49556,noun,"a doctrine that federal powers should be curtailed and returned to the individual states",
49557,noun,"doctrine that the useful is the good; especially as elaborated by Jeremy Bentham and James Mill; the aim was said to be the greatest happiness for the greatest number",
49558,noun,"(linguistics) a doctrine supporting or promoting descriptive linguistics",
49559,noun,"(ethics) a doctrine holding that moral statements have a truth value",
49560,noun,"(linguistics) a doctrine supporting or promoting prescriptive linguistics",
49561,noun,"(ethics) a doctrine holding that moral statements prescribe appropriate attitudes and behavior",
49562,noun,"(New Testament) in Revelations it is foretold that those faithful to Jesus will reign with Jesus over the earth for a thousand years; the meaning of these words have been much debated; some denominations (e.g. Jehovah's Witnesses) expect it to be a thousand years of justice and peace and happiness",
49563,verb,"record in detail; ""The parents documented every step of their child's development""",
49564,verb,"specify the origin of; ""The writer carefully sourced her report""",
49565,noun,"a document containing the terms of surrender",
49566,noun,"something (usually a supporting document) that is enclosed in an envelope with a covering letter",
49567,noun,"a printed document with spaces in which to write; ""he filled out his tax form""",
49568,noun,"a document written on papyrus",
49569,noun,"a document granting an inventor sole rights to an invention",
49570,noun,"a document stating the aims and principles of a political party; ""their candidate simply ignored the party platform""; ""they won the election even though they offered no positive program""",
49571,noun,"a document (or organization) from which information is obtained; ""the reporter had two sources for the story""",
49572,noun,"(patent law) a document drawn up by the applicant for a patent of invention that provides an explicit and detailed description of the nature and use of an invention",
49573,noun,"a document that serves as evidence of some expenditure",
49574,noun,"a preliminary introduction to a statute or constitution (usually explaining its purpose)",
49575,noun,"anything serving as a representation of a person's thinking by means of symbolic marks",
49576,noun,"a document or receipt certifying release from an obligation or debt",
49577,noun,"a document connected to the World Wide Web and viewable by anyone connected to the internet who has a web browser",
49578,noun,"a text file that contains only ASCII characters without special formatting",
49579,adjective,"emphasizing or expressing things as perceived without distortion of personal feelings, insertion of fictional matter, or interpretation; ""objective art""",
49580,adjective,"(used especially of art) depicting objects, figures,or scenes as seen; ""representational art""; ""representational images""",
49581,noun,"a film or TV program presenting the facts about a person or event",
49582,noun,"program listings or technical manuals describing the operation and use of programs",
49583,noun,"documentary validation; ""his documentation of the results was excellent""; ""the strongest support for this view is the work of Jones""",
49584,verb,"walk unsteadily; ""small children toddle""",
49585,noun,"a leafless annual parasitic vine of the genus Cuscuta having whitish or yellow filamentous stems; obtain nourishment through haustoria",
49586,noun,"genus of twining leafless parasitic herbs lacking chlorophyll: dodder",
49587,noun,"leafless parasitic vine with dense clusters of small white bell-shaped flowers on orange-yellow stems that twine around clover or flax",
49588,adjective,"mentally or physically infirm with age; ""his mother was doddering and frail""",
49589,noun,"a twelve-sided polygon",
49590,noun,"any polyhedron having twelve plane faces",
49591,verb,"make a sudden movement in a new direction so as to avoid; ""The child dodged the teacher's blow""",
49592,verb,"move to and fro or from place to place usually in an irregular course; ""the pickpocket dodged through the crowd""",
49593,noun,"a quick evasive movement",
49594,noun,"the act of physically escaping from something (an opponent or a pursuer or an unpleasant situation) by some adroit maneuver",
49595,noun,"a statement that evades the question by cleverness or trickery",
49596,noun,"small oval cake of corn bread baked or fried (chiefly southern)",
49597,noun,"bread made primarily of cornmeal",
49598,noun,"the federal department responsible for maintaining a national energy policy of the United States; created in 1977",
49599,noun,"mature female of mammals of which the male is called `buck'",
49600,noun,"soft leather from deerskin or lambskin",
49601,verb,"remove; ""He doffed his hat""",
49602,noun,"type genus of the Canidae: domestic and wild dogs; wolves; jackals",
49603,noun,"a group of hunting animals",
49604,noun,"a young dog",
49605,noun,"a dog small and tame enough to be held in the lap",
49606,noun,"any of several breeds of very small dogs kept purely as pets",
49607,noun,"small smooth-haired breed of African origin having a tightly curled tail and the inability to bark",
49608,noun,"small compact smooth-coated breed of Asiatic origin having a tightly curled tail and broad flat wrinkled muzzle",
49609,noun,"a large dog (usually with a golden coat) produced by crossing a St Bernard and a Newfoundland",
49610,noun,"a breed of very large heavy dogs with a thick coarse usually black coat; highly intelligent and vigorous swimmers; developed in Newfoundland",
49611,noun,"bred of large heavy-coated white dogs resembling the Newfoundland",
49612,noun,"breed of various very small compact wiry-coated dogs of Belgian origin having a short bearded muzzle",
49613,noun,"an intelligent dog with a heavy curly solid-colored coat that is usually clipped; an old breed sometimes trained as sporting dogs or as performing dogs",
49614,noun,"any of an old breed of small nearly hairless dogs of Mexico",
49615,noun,"a dull unattractive unpleasant girl or woman; ""she got a reputation as a frump""; ""she's a real dog""",
49616,noun,"a smooth-textured sausage of minced beef or pork usually smoked; often served on a bread roll",
49617,noun,"a frankfurter served hot on a bun",
49618,noun,"highly seasoned minced meat stuffed in casings",
49619,noun,"short slender frankfurter usually with ends cut off",
49620,noun,"the hot period between early July and early September; a period of inactivity",
49621,noun,"the warmest season of the year; in the northern hemisphere it extends from the summer solstice to the autumnal equinox; ""they spent a lazy summer at the shore""",
49622,noun,"an elementary swimming stroke imitating a swimming dog",
49623,noun,"primitive long-bodied carnivorous freshwater fish with a very long dorsal fin; found in sluggish waters of North America",
49624,noun,"type genus of the Amiidae",
49625,noun,"primitive fishes having thick bony scales with a shiny covering",
49626,noun,"any of several small sharks",
49627,noun,"small bottom-dwelling shark found along both Atlantic coasts",
49628,noun,"small bottom-dwelling dogfishes",
49629,adjective,"stubbornly unyielding; ""dogged persistence""; ""dour determination""; ""the most vocal and pertinacious of all the critics""; ""a mind not gifted to discover truth but tenacious to hold it""- T.S.Eliot; ""men tenacious of opinion""",
49630,noun,"a comic verse of irregular measure; ""he had heard some silly doggerel that kept running through his mind""",
49631,noun,"a piece of poetry",
49632,noun,"outbuilding that serves as a shelter for a dog",
49633,noun,"a golf hole with a sharp angle in the fairway",
49634,noun,"one playing period (from tee to green) on a golf course; ""he played 18 holes""",
49635,adjective,"characterized by assertion of unproved or unprovable principles",
49636,adjective,"lacking tolerance or flexibility or breadth of view; ""a brilliant but narrow-minded judge""; ""narrow opinions""",
49637,verb,"speak dogmatically",
49638,noun,"perennial woodland spring-flowering plant; widely cultivated",
49639,noun,"perennial bulbous herbs most of northern United States: dogtooth violet; adder's tongue; trout lily; fawn lily",
49640,noun,"North American dogtooth having solitary white flowers with yellow centers and blue or pink exteriors",
49641,noun,"eastern North American dogtooth having solitary yellow flowers marked with brown or purple and spotted interiors",
49642,noun,"sturdy European dogtooth with rose to mauve flowers; cultivated in many varieties",
49643,noun,"California dogtooth violet with creamy white flowers sometimes yellow-tinged",
49644,noun,"dogtooth violet of western North America having bright yellow flowers",
49645,noun,"a steady trot like that of a dog",
49646,noun,"a slow pace of running",
49647,noun,"a small round piece of linen place under a dish or bowl",
49648,noun,"white goods or clothing made with linen cloth",
49649,adverb,"gently and sweetly",
