ID,POS,Gloss
63425,adjective,"sound or exhibiting soundness in body or mind; ""exercise develops wholesome appetites""; ""a grin on his ugly wholesome face""",
63426,adjective,"financially secure and functioning well; ""a healthy economy""",
63427,adjective,"promoting health; healthful; ""a healthy diet""; ""clean healthy air""; ""plenty of healthy sleep""; ""healthy and normal outlets for youthful energy""; ""the salubrious mountain air and water""- C.B.Davis; ""carrots are good for you""",
63428,adjective,"exercising or showing good judgment; ""healthy scepticism""; ""a healthy fear of rattlesnakes""; ""the healthy attitude of French laws""; ""healthy relations between labor and management""; ""an intelligent solution""; ""a sound approach to the problem""; ""sound advice""; ""no sound explanation for his decision""",
63429,verb,"pile in ricks; ""rick hay""",
63430,verb,"hear or try a court case anew",
63431,verb,"receive a communication from someone; ""We heard nothing from our son for five years""",
63432,verb,"bend or turn (one's ear) towards a speaker in order to listen well; ""He inclined his ear to the wise old man""",
63433,adjective,"able to perceive sound",
63434,adjective,"having keen hearing",
63435,noun,"(law) a proceeding (usually by a court) where evidence is taken for the purpose of determining an issue of fact and reaching a decision based on that evidence",
63436,noun,"a hearing that takes place outside the judicial process before hearing examiners who have been granted judicial authority specifically for the purpose of conducting such hearings",
63437,noun,"a hearing to determine legal capacity (to determine whether the defendant can understand the charges and cooperate with a lawyer in preparing a defense)",
63438,noun,"a hearing that is granted in extraordinary situations where the normal judicial process would be inadequate to secure due process because the person would be harmed or denied their rights before a judicial remedy became available (as in deportation or loss of welfare benefits)",
63439,noun,"a hearing to determine by what authority someone has an office or franchise or liberty",
63440,noun,"becoming aware of something via the senses",
63441,noun,"the act of hearing again",
63442,noun,"a session (of a committee or grand jury) in which witnesses are called and testimony is taken; ""the investigative committee will hold hearings in Chicago""",
63443,noun,"a hearing held by the US Senate to gather information on whether to approve or reject candidates for high federal office who are nominated by the president",
63444,noun,"a vehicle for carrying a coffin to a church or a cemetery; formerly drawn by horses but now usually a motor vehicle",
63445,noun,"the hollow muscular organ located behind the sternum and between the lungs; its rhythmic contractions move the blood through the body; ""he stood still, his heart thumping wildly""",
63446,noun,"enlarged heart commonly found among athletes trained for endurance",
63447,noun,"a heart (as of mammals and birds and reptiles) having two auricles",
63448,noun,"the muscle tissue of the heart; adapted to continued rhythmic contraction",
63449,noun,"a structure in a hollow organ (like the heart) with a flap to insure one-way flow of fluid through it",
63450,noun,"a plane figure with rounded sides curving inward at the top and intersecting at the bottom; conventionally used on playing cards and valentines; ""he drew a heart and called it a valentine""",
63451,noun,"a firm rather dry variety meat (usually beef or veal); ""a five-pound beef heart will serve six""",
63452,noun,"a playing card in the major suit that has one or more red hearts on it; ""he led the queen of hearts""; ""hearts were trumps""",
63453,noun,"a disorder (usually of unknown origin) of the heart muscle (myocardium)",
63454,noun,"heart disease caused by stenosis of the cardiac valves and obstructed blood flow or caused by degeneration and blood regurgitation",
63455,noun,"heart disease caused by recurrent episodes of rheumatic fever; characterized by changes in the myocardium or scarring of the heart valves that reduce the power of the heart to pump blood",
63456,noun,"inability to pump enough blood to avoid congestion in the tissues",
63457,noun,"a painful burning sensation in the chest caused by gastroesophageal reflux (backflow from the stomach irritating the esophagus); symptomatic of an ulcer or a diaphragmatic hernia or other disorder",
63458,noun,"the central region of a country or continent; especially a region that is important to a country or to a culture",
63459,noun,"a common and long cultivated European herb from which most common garden pansies are derived",
63460,noun,"any of the numerous plants of the genus Viola",
63461,noun,"violet of Pacific coast of North America having white petals tinged with yellow and deep violet",
63462,noun,"any of numerous low-growing violas with small flowers",
63463,noun,"common Old World viola with creamy often violet-tinged flowers",
63464,noun,"the absence of mental stress or anxiety",
63465,noun,"an object of infatuation",
63466,noun,"someone who is adored blindly and excessively",
63467,adjective,"providing abundant nourishment; ""a hearty meal""; ""good solid food""; ""ate a substantial breakfast""; ""four square meals a day""",
63468,verb,"heat to the boiling point; ""scald the milk""",
63469,verb,"heat a metal prior to working it",
63470,verb,"heat beforehand; ""Preheat the oven!""",
63471,verb,"make excessively or undesirably hot; ""The room was overheated""",
63472,verb,"heat again; ""Please reheat the food from last night""",
63473,verb,"heat by means of steam",
63474,verb,"get excessively and undesirably hot; ""The car engines overheated""",
63475,noun,"energy derived from the heat in the interior of the earth",
63476,noun,"the heat required for a fluid substance to break up into simpler constituents",
63477,noun,"the heat evolved or absorbed during the formation of one mole of a substance from its component elements",
63478,noun,"the heat evolved or absorbed when one mole of a substance is dissolved in a large volume of a solvent",
63479,noun,"heat absorbed or radiated during a change of phase at a constant temperature and pressure",
63480,noun,"the heat required to raise the temperature of one gram of a substance one degree centigrade",
63481,noun,"the presence of heat",
63482,noun,"the property of being warming",
63483,noun,"the heat or the color of fire",
63484,noun,"extreme heat",
63485,noun,"the quality of having a moderate degree of heat; ""an agreeable warmth in the house""",
63486,noun,"the hotness of something heated until it turns white",
63487,noun,"the sensation caused by heat energy",
63488,noun,"a passionate and quick-tempered nature",
63489,noun,"a preliminary race in which the winner advances to a more important race",
63490,noun,"a heating system in which air or water is heated at a central furnace and sent through the building via vents or pipes and radiators",
63491,noun,"heating system that burns natural gas",
63492,noun,"heating system consisting of wall or floor or baseboard or ceiling panels containing electric conductors or heating pipes",
63493,noun,"a heating system in which steam is generated in boilers and piped to radiators",
63494,noun,"heater consisting of a series of pipes for circulating steam or hot water to heat rooms or buildings",
63495,noun,"a condition marked by dizziness and nausea and weakness caused by depletion of body fluids and electrolytes",
63496,noun,"collapse caused by exposure to excessive heat",
63497,noun,"bright flashes of light near the horizon without thunder (especially on hot evenings); usually attributed to distant lightning that is reflected by clouds",
63498,noun,"a cgs unit of work or energy; the work done by a force of one dyne acting over a distance of one centimeter",
63499,noun,"a unit of energy equal to the work done by an electron accelerated through a potential difference of 1 volt",
63500,noun,"a unit of electrical energy equal to the work done when a current of one ampere passes through a resistance of one ohm for one second",
63501,noun,"a unit of heat equal to the amount of heat required to raise one pound of water one degree Fahrenheit at one atmosphere pressure; equivalent to 251.997 calories",
63502,noun,"a unit of heat equal to 100,000 British thermal units",
63503,noun,"a unit of energy equal to the power of one watt operating for one hour",
63504,noun,"a unit of energy equal to the work done by a power of 1000 watts operating for one hour",
63505,noun,"a unit of work equal to a force of one pound moving through a distance of one foot",
63506,noun,"2240 foot-pounds",
63507,noun,"a unit of work equal to a force of one poundal moving through a distance of one foot",
63508,noun,"a unit of work equal to the work done by one horsepower in one hour",
63509,noun,"a unit of work equal to the work done by a one kilogram force operating through a distance of one meter",
63510,noun,"heater that removes mist from the windshield of a car",
63511,noun,"a heater that burns gas for heat",
63512,noun,"heater consisting of electrical heating elements contained in a flexible pad",
63513,noun,"heater that burns oil (as kerosine) for heating or cooking",
63514,noun,"a heater that makes direct use of solar energy",
63515,noun,"heater consisting of a self-contained (usually portable) unit to warm a room",
63516,noun,"any heating apparatus",
63517,noun,"a heater and storage tank to supply heated water",
63518,noun,heathers,
63519,noun,"small evergreen mat-forming shrub of southern Europe and Asia Minor having stiff stems and terminal clusters of small bell-shaped flowers",
63520,noun,"heath of mountains of western United States having bell-shaped white flowers",
63521,noun,"low straggling evergreen shrub of western Europe represented by several varieties with flowers from white to rose-purple",
63522,noun,"small shrub with tiny evergreen leaves and pink or purple flowers; Alpine summits and high ground in Asia and Europe and United States",
63523,noun,"semi-prostrate evergreen herb of western United States",
63524,noun,"extinct prairie chicken",
63525,noun,"the system of religion and philosophy taught by the Druids and their rites and ceremonies",
63526,noun,"a small electric space heater",
63527,noun,"a kitchen range in which the heat for cooking is provided by electric power",
63528,noun,"a range with gas rings and an oven for cooking with gas",
63529,noun,"a heating element that is immersed in the liquid that is to be heated (as in a hot-water tank)",
63530,verb,"throw with great effort",
63531,verb,"lift or elevate",
63532,verb,"lift forcefully from beneath",
63533,verb,"heave up an anchor in preparation for sailing",
63534,verb,"move or cause to move in a specified way, direction, or position; ""The vessel hove into sight""",
63535,noun,"an involuntary spasm of ineffectual vomiting; ""a bad case of the heaves""",
63536,noun,"throwing something heavy (with great effort); ""he gave it a mighty heave""; ""he was not good at heaving passes""",
63537,noun,"the place where the just enjoy the peace of heaven after death",
63538,noun,"phrases used to refer to Heaven; ""the Celestial City was Christian's goal in Bunyan's `Pilgrim's Progress'""",
63539,noun,"the goal towards which Christians strive",
63540,noun,"(Norse mythology) the hall in which the souls of heros slain in battle were received by Odin",
63541,adjective,"being or coming from on high; ""interpret the plague as a visitation from heaven, a supernal punishment for the sins of men""",
63542,adjective,"relating to or befitting Paradise; ""together in that paradisal place""; ""paradisiacal innocence""",
63543,adjective,"unworldly or ethereal; ""high translunary dreams""",
63544,adjective,"directed toward heaven or the sky; ""the soul in its heavenward flight""",
63545,noun,"the vertical force exerted by a mass as a result of gravity",
63546,adjective,"of considerable weight and size; ""a hefty dictionary""",
63547,adjective,"consisting of great mass; containing a great quantity of matter; ""Earth is the most massive of the terrestrial planets""",
63548,adjective,"tending to sink in a liquid or fall in air",
63549,adjective,"having great mass and weight and unwieldiness; ""a ponderous stone""; ""a ponderous burden""; ""ponderous weapons""",
63550,adjective,"made heavy or weighted down with weariness; ""his leaden arms""; ""weighted eyelids""",
