ID,POS,Gloss
25767,noun,"very low or nominal rent",
25768,noun,"installment plan; ""we bought a car on the never-never""",
25769,noun,"a tax levied on households by local authorities; based on the estimated value of the property and the number of people living in it",
25770,noun,"a local tax on property (usually used in the plural)",
25771,noun,"a local tax for the relief of the poor",
25772,noun,"the interest rate set by the Bank of England for lending to other banks",
25773,noun,"a fee (in addition to that marked on the brief) paid to counsel in a case that lasts more than one day",
25774,noun,"rate per quarter for water from a public supply",
25775,noun,"an account at a post office that can be used in similar ways to an account at a bank",
25776,noun,"a check given by the British government to someone who is unemployed; it can be cashed either at a bank or at the post office",
25777,noun,"a decimal coin worth ten pennies",
25778,noun,"former cupronickel coin of the United Kingdom equal to three pennies",
25779,noun,"a small coin of the United Kingdom worth six pennies; not minted since 1970",
25780,noun,"specially minted silver coins that are distributed by the British sovereign on Maundy Thursday",
25781,noun,"short for dividend; especially one paid by a cooperative society",
25782,noun,"a sum of money voted by British Parliament each year for the expenses of the British royal family",
25783,noun,"a unit of capacity for grain equal to 80 bushels",
25784,noun,"a quarter of a hundredweight (28 pounds)",
25785,noun,"a linear measure of 16.5 feet",
25786,noun,"a unit of weight for wool equal to about 28 pounds",
25787,noun,"an avoirdupois unit used to measure the weight of a human body; equal to 14 pounds; ""a heavy chap who must have weighed more than twenty stone""",
25788,noun,"the number that is represented as a one followed by 18 zeros; ""in England they call a quintillion a trillion""",
25789,noun,"the number that is represented as a one followed by 24 zeros; ""in England they call a septillion a quadrillion""",
25790,noun,"an amount needed to restore something to its former level",
25791,noun,"a situation in which an increase in income results in a loss of benefits so that you are no better off",
25792,noun,"a painful muscle spasm especially in the neck or back (`rick' and `wrick' are British)",
25793,noun,"a poor job; a mess; ""they made a real dog's breakfast of that job""",
25794,noun,"bad luck",
25795,noun,"(British informal) an airless smoky smelly atmosphere",
25796,noun,"the state of being liable to assessment or taxation",
25797,noun,"coal gas manufactured for domestic and industrial use",
25798,noun,"diesel oil used in cars and lorries with diesel engines; from d(iesel) e(ngine) r(oad) v(ehicle)",
25799,noun,"hardened clay",
25800,noun,"methylated spirit used in the practice of medicine (especially for cleansing the skin before injections or before surgery)",
25801,noun,"a short vacation about halfway through a school term; ""he came to visit at half-term""",
25802,noun,"informal term for vacation",
25803,noun,"anniversary of the discovery of the Gunpowder Plot",
25804,noun,"day for the celebration of the discovery of the Gunpowder Plot",
25805,noun,"a date stamped on perishable produce indicating the date by which it should be sold",
25806,noun,"an evening when members of a club or college can bring their friends as guests",
25807,noun,"a week at British universities during which side-shows and processions of floats are organized to raise money for charities",
25808,noun,"a day on which university students hold a rag",
25809,noun,"first weekday after Christmas",
25810,noun,"the Sunday nearest to November 11 when those who died in World War I and World War II are commemorated",
25811,noun,"an annual day in the schools when speeches are made and prizes are distributed",
25812,noun,"sleep; ""roused him from his kip""",
25813,noun,"a period during a parliamentary session when members of British Parliament may ask questions of the ministers",
25814,verb,"shake or vibrate rapidly and intensively; ""The old engine was juddering""",
25815,verb,"British military language: avoid work",
25816,noun,"the people of Great Britain",
25817,noun,"the people who live in a nation or country; ""a statement that sums up the nation's mood""; ""the news was announced to the nation""; ""the whole country worshipped him""",
25818,noun,"a native or inhabitant of Great Britain",
25819,noun,"a native or inhabitant of England",
25820,noun,"an inhabitant of southern Britain prior to the Anglo-Saxon invasions",
25821,noun,"a member of a European people who once occupied Britain and Spain and Gaul prior to Roman times",
25822,adjective,"lacking warmth and generosity of spirit; ""a brittle and calculating woman""",
25823,adjective,"lacking in sympathy or feeling",
25824,adjective,"(of metal or glass) not annealed and consequently easily cracked or fractured",
25825,adjective,"not brought to a proper consistency or hardness; ""untempered mortar""; ""untempered steel""",
25826,noun,"caramelized sugar cooled in thin sheets",
25827,noun,"brittle containing peanuts",
25828,noun,"firm but easily broken",
25829,noun,"having or breaking into thin crisp flakes",
25830,noun,"a decorative pin worn by women",
25831,noun,"a piece of jewelry that is pinned onto the wearer's garment",
25832,noun,"a jewelled brooch with a pattern resembling the sun",
25833,adjective,"not thin; of a specific thickness or of relatively great extent from one surface to the opposite usually in the smallest of the three solid dimensions; ""an inch thick""; ""a thick board""; ""a thick sandwich""; ""spread a thick layer of butter""; ""thick coating of dust""; ""thick warm blankets""",
25834,adjective,"as from an altitude or distance; ""a bird's-eye survey""; ""a panoramic view""",
25835,adjective,"(of hats) having a broad brim",
25836,adjective,"extending relatively far inward; ""a deep border""",
25837,adjective,"resembling a fan",
25838,adjective,"taking in or moving over (or as if over) a wide area; often used in combination; ""a sweeping glance""; ""a wide-sweeping view of the river""",
25839,adjective,"(motion pictures) projected on a screen with much greater width than height",
25840,adjective,"not detailed or specific; ""a broad rule""; ""the broad outlines of the plan""; ""felt an unspecific dread""",
25841,adjective,"applying to all or most members of a category or group; ""the general public""; ""general assistance""; ""a general rule""; ""in general terms""; ""comprehensible to the general reader""",
25842,adjective,"lacking subtlety; obvious; ""gave us a broad hint that it was time to leave""",
25843,adjective,"clear to the mind; ""a clear and present danger""; ""a clear explanation""; ""a clear case of murder""; ""a clear indication that she was angry""; ""gave us a clear idea of human nature""",
25844,adjective,"being at a peak or culminating point; ""broad day""; ""full summer""",
25845,adjective,"(of speech) heavily and noticeably regional; ""a broad southern accent""",
25846,adjective,"capable or worthy of being perceived; ""noticeable shadows under her eyes""; ""noticeable for its vivid historical background""; ""a noticeable lack of friendliness""",
25847,adjective,"showing or characterized by broad-mindedness; ""a broad political stance""; ""generous and broad sympathies""; ""a liberal newspaper""; ""tolerant of his opponent's opinions""",
25848,adjective,"inclined to respect views and beliefs that differ from your own; ""a judge who is broad-minded but even-handed""",
25849,noun,"slang term for a woman; ""a broad is a woman who can throw a mean punch""",
25850,noun,"Old World upright plant grown especially for its large flat edible seeds but also as fodder",
25851,noun,"widely distributed genus of annual or perennial and often climbing herbs",
25852,noun,"a bean plant cultivated for use animal fodder",
25853,noun,"shell beans cooked as lima beans",
25854,noun,"unripe beans removed from the pod before cooking",
25855,noun,"a railroad track (or its width) broader than the standard 56.5 inches",
25856,noun,"a line of track providing a runway for wheels; ""he walked along the railroad track""",
25857,noun,"the distance between the rails of a railway or between the wheels of a train",
25858,noun,"a competition that involves jumping as far as possible from a running start",
25859,noun,"a competition that takes place on a field rather than on a running track",
25860,noun,"the act of jumping as far as possible from a running start",
25861,noun,"the act of participating in an athletic competition in which you must jump",
25862,noun,"a broadax used as a weapon",
25863,verb,"become widely known and passed on; ""the rumor spread""; ""the story went around in the office""",
25864,verb,"introduce into an environment; ""sow suspicion or beliefs""",
25865,verb,"cater to popular taste to make popular and present to the general public; bring into general or common use; ""They popularized coffee in Washington State""; ""Relativity Theory was vulgarized by these authors""",
25866,verb,"include as the content; broadcast or publicize; ""We ran the ad three times""; ""This paper carries a restaurant review""; ""All major networks carried the press conference""",
25867,noun,"message that is transmitted by radio or television",
25868,noun,"a communication (usually brief) that is written or spoken or signaled; ""he sent a three-word message""",
25869,noun,"a broadcast that repeated at a later time",
25870,noun,"a broadcast via radio",
25871,noun,"a broadcast that is carried simultaneously by radio and television (or by FM and AM radio)",
25872,noun,"a television broadcast",
25873,noun,"a broadcast of news or commentary on the news",
25874,noun,"a radio or television show; ""did you see his program last night?""",
