ID,POS,Gloss
75317,noun,"genus of spiny woody shrubs or trees; named for their apparent imitation of animal sensitivity to light and heat and movement",
75318,noun,"semi-climbing prickly evergreen shrub of tropical America having compound leaves sensitive to light and touch",
75319,noun,"prostrate or semi-erect subshrub of tropical America, and Australia; heavily armed with recurved thorns and having sensitive soft grey-green leaflets that fold and droop at night or when touched or cooled",
75320,noun,"a mixed drink containing champagne and orange juice",
75321,noun,"gregarious birds native to the Old World",
75322,noun,"dark brown crested bird of southeastern Asia",
75323,noun,"slender tower with balconies",
75324,verb,"walk daintily; ""She minced down the street""",
75325,noun,"pie containing mincemeat",
75326,verb,"be offended or bothered by; take offense with, be bothered by; ""I don't mind your behavior""",
75327,verb,"show anger or indignation; ""She bristled at his insolent remarks""",
75328,verb,"manage or run; ""tend a store""",
75329,verb,"keep in mind",
75330,verb,"get down to; pay attention to; take seriously; ""Attend to your duties, please""",
75331,noun,"recall or remembrance; ""it came to mind""",
75332,noun,"attention; ""don't pay him any mind""",
75333,adjective,"requiring little mental effort; ""mindless tasks""",
75334,adjective,"not marked by the use of reason; ""mindless violence""; ""reasonless hostility""; ""a senseless act""",
75335,noun,"a mine where copper is dug from the ground",
75336,noun,"a mine where gold ore is found",
75337,noun,"a mine where salt is dug",
75338,noun,"a mine where silver ore is dug",
75339,noun,"an open mine (usually for coal) where the seams run close to the surface",
75340,noun,"a mine where sulphur is dug from the ground",
75341,noun,"a nearly horizontal passage from the surface into a mine",
75342,noun,"an explosive mine designed to destroy ships that bump into it",
75343,noun,"ship equipped for laying marine mines",
75344,adjective,"of or containing or derived from minerals; ""a mineral deposit""; ""mineral water""",
75345,adjective,"containing asphalt; ""asphaltic residues""",
75346,adjective,"containing or impregnated with minerals; ""mineralized water""; ""red stains that signify mineralized land""",
75347,adjective,"converted into a mineral; ""petrified wood""",
75348,noun,"a waxy mineral that is a mixture of hydrocarbons and occurs in association with petroleum; some varieties are used in making ceresin and candles",
75349,noun,"a common complex mineral consisting of calcium fluoride phosphate or calcium chloride phosphate; a source of phosphorus",
75350,noun,"a mineral form of crystalline calcium carbonate; dimorphic with calcite",
75351,noun,"a valuable silver ore consisting of silver sulfide (Ag2S)",
75352,noun,"dark-green to black glassy mineral of the pyroxene group containing large amounts of aluminum and iron and magnesium",
75353,noun,"a mineral consisting of zirconium oxide",
75354,noun,"a yellow-to-brown mineral that is a source of rare earth elements",
75355,noun,"a mineral consisting of strontium sulphate",
75356,noun,"a generally green or black mineral; it occurs as a constituent of many rocks typically in the form of a flat crystal",
75357,noun,"a valuable black mineral combining niobite and tantalite; used in cell phones and computer chips",
75358,noun,"a blue mineral of magnesium and iron and aluminum and silicon and oxygen; often used as a gemstone",
75359,noun,"a white mineral consisting of silica; found in volcanic rocks",
75360,noun,"a rare lead chromite mineral that forms bright orange crystals",
75361,noun,"a colored mineral used as a pigment",
75362,noun,"a reddish mineral consisting of hydrated cobalt arsenate in monoclinic crystalline form and used in coloring glass; usually found in veins bearing cobalt and arsenic",
75363,noun,"a dark mineral consisting of oxides of yttrium and erbium and tantalum and other minerals",
75364,noun,"a white mineral; a common ore of zinc",
75365,noun,"a weakly magnetic black mineral found in metamorphic and plutonic rocks; an iron titanium oxide in crystalline form; a source of titanium",
75366,noun,"a white mineral consisting of hydrous magnesium sulfate often found in salt mines",
75367,noun,"a mineral form of vitreous or glassy silica; formed by the melting of quartz sand (as by lightning or a meteorite)",
75368,noun,"a yellow mineral consisting of nickel sulfide; a minor source of nickel",
75369,noun,"a mineral resembling graphite that is valued as the chief source of molybdenum and its compounds",
75370,noun,"a reddish-brown mineral containing rare earth metals; an important source of thorium and cerium",
