ID,POS,Gloss
59461,noun,"fungus causing pink disease in citrus and coffee and rubber trees etc",
59462,noun,"fungus causing bottom rot in lettuce",
59463,noun,"fungus causing a disease in potatoes characterized by black scurfy spots on the tubers",
59464,noun,"fungus causing a disease in coffee and some other tropical plants",
59465,noun,"a parasite on various trees",
59466,noun,"any of various ascomycetous fungi in which the spores are formed in a sac or ascus",
59467,noun,"any fungus of the class Ascomycetes (or subdivision Ascomycota) in which the spores are formed inside an ascus",
59468,noun,"a mold causing aspergillosis in birds and man",
59469,noun,"fungus causing brown root rot in plants of the pea and potato and cucumber families",
59470,noun,"a fungus composed of several apothecia that look like elongated rabbit ears; the sterile surface is dark brown and warty; the fertile surface is smooth and pinkish orange",
59471,noun,"a fungus with a long solid stalk embedded in soil and a yellow-brown head shaped like a cauliflower",
59472,noun,"a fungus of the family Helvellaceae",
59473,noun,"a large fungus of the family Helvellaceae",
59474,noun,"any fungus of the genus Gyromitra",
59475,noun,"any fungus of the class Gasteromycetes",
59476,noun,"any of various ill-smelling brown-capped fungi of the order Phallales; ""the foul smell of the stinkhorn attracts insects that carry the spores away on their feet""",
59477,noun,"any of various fungi of the family Lycoperdaceae whose round fruiting body discharges a cloud of spores when mature",
59478,noun,"any fungus of the family Geastraceae; in form suggesting a puffball whose outer peridium splits into the shape of a star",
59479,noun,"a fungus similar to an earthstar except that it does not open up; the spore mass is brown at maturity with a column of sterile tissue extending up into it",
59480,noun,"any of various fungi of the family Nidulariaceae having a cup-shaped body containing several egg-shaped structure enclosing the spores",
59481,noun,"a species of Gastrocybe fungus that has a conic cap and a thin stalk; at first the stalk is upright but as it matures the stalk bends over and then downward; the cap then gelatinizes and a slimy mass containing the spores falls to the ground as the stalk collapses",
59482,noun,"a small fungus with a fragile cap that cracks to expose the white context and a white stalk that is practically enclosed by the cap",
59483,noun,"a dingy yellow brown fungus with a rough stalk that superficially resembles a bolete",
59484,noun,"a fungus with a cap that can vary from red to dark brown; superficially resembles a bolete",
59485,noun,"large greyish-brown edible fungus forming a mass of overlapping caps that somewhat resembles a hen at the base of trees",
59486,noun,"fungus used in the preparation of punk for fuses",
59487,noun,"any fungus of the family Boletaceae",
59488,noun,"any fungus of the order Tremellales or Auriculariales whose fruiting body is jellylike in consistency when fresh",
59489,noun,"any of various fungi causing rust disease in plants",
59490,noun,"fungus that frequently encircles twigs and branches of various trees especially citrus trees in southern United States",
59491,noun,"a fungus that produces a superficial growth on various kinds of damp or decaying organic matter",
59492,noun,"a fungus that produces a superficial (usually white) growth on organic matter",
59493,noun,"a fungus of the genus Verticillium",
59494,noun,"any of the yeastlike imperfect fungi of the genus Monilia",
59495,noun,"any of the yeastlike imperfect fungi of the genus Candida",
59496,noun,"any of various yeastlike budding fungi of the genus Blastomyces; cause disease in humans and other animals",
59497,noun,"fungus causing yellow spot (a sugarcane disease in Australia)",
59498,noun,"fungus causing green smut in rice",
59499,noun,"any fungus now or formerly belonging to the form genus Rhizoctinia",
59500,noun,"any club-shaped fungus of the genus Geoglossum",
59501,noun,"cuplike structure around the base of the stalk of certain fungi",
59502,noun,"spore-bearing layer of cells in certain fungi containing asci or basidia",
59503,noun,"the vegetative part of a fungus consisting of a mass of branching threadlike hyphae",
59504,noun,"the stalk of a plant ovule or seed",
59505,noun,"any of several body structure resembling a cord",
59506,noun,"a major part of the central nervous system which conducts sensory and motor nerve impulses to and from the brain; a long tubelike structure extending from the base of the brain through the vertebral canal to the upper lumbar region",
59507,noun,"an earthy type of jazz combining it with blues and soul; has a heavy bass line that accentuates the first beat in the bar",
59508,adjective,"(of jazz) having the soulful feeling of early blues",
59509,adjective,"stylish and modern in an unconventional way; ""she likes funky clothes""; ""we did it all in black and white in a very funky sixties style""",
59510,noun,"an implement for practical use (especially in a household)",
59511,noun,"(nautical) smokestack consisting of a shaft for ventilation or the passage of smoke (especially the smokestack of a ship)",
59512,adjective,"experiencing odd bodily sensations; ""told the doctor about the funny sensations in her chest""",
59513,noun,"an account of an amusing incident (usually with a punch line); ""she told a funny story""; ""she made a funny""",
59514,noun,"a humorous anecdote or remark intended to provoke laughter; ""he told a very funny joke""; ""he knows a million gags""; ""thanks for the laugh""; ""he laughed unpleasantly at his own jest""; ""even a schoolboy's jape is supposed to have some ascertainable point""",
59515,noun,"the expensive silvery grey fur of the chinchilla",
59516,noun,"the fur of a rabbit",
59517,noun,"the pelt of a leopard",
59518,noun,"the expensive fur of a mink",
59519,noun,"the brown fur of a muskrat",
