ID,POS,Gloss
3965,noun,"an accessory or adjoining anatomical parts or appendages (especially of the embryo); ""Fallopian tubes and ovaries are adnexa of the uterus""",
3966,noun,"a rapid active commotion",
3967,noun,"the act of making a noisy disturbance",
3968,noun,"the clay from which adobe bricks are made",
3969,noun,"sun-dried brick; used in hot dry climates",
3970,noun,"a very fine-grained soil that is plastic when moist but hard when fired",
3971,noun,"rectangular block of clay baked by the sun or in a kiln; used as a building or paving material",
3972,noun,"the time period between the beginning of puberty and adulthood",
3973,noun,"the time of life between childhood and maturity",
3974,noun,"a period of time during which a person is normally in a particular life state",
3975,noun,"(psychoanalysis) the fifth sexual and social stage in a person's development occurring during adolescence; interest focuses on sexual activity",
3976,noun,"the time of life when sex glands become functional",
3977,noun,"in the state that someone is in between puberty and adulthood",
3978,noun,"not having reached maturity",
3979,adjective,"being of the age 13 through 19; ""teenage mothers""; ""the teen years""",
3980,adjective,"(used of living things especially persons) in an early period of life or development or growth; ""young people""",
3981,adjective,"displaying or suggesting a lack of maturity; ""adolescent insecurity""; ""jejune responses to our problems""; ""their behavior was juvenile""; ""puerile jokes""",
3982,adjective,"characteristic of a lack of maturity; ""immature behavior""",
3983,adjective,"in the state of development between puberty and maturity; ""adolescent boys and girls""",
3984,adjective,"not yet mature",
3985,noun,"a juvenile between the onset of puberty and maturity",
3986,noun,"a youthful person",
3987,noun,"a Palestinian juvenile 10-15 years old who fights against the Israelis",
3988,noun,"a British teenager or young adult in the 1960s; noted for their clothes consciousness and opposition to the rockers",
3989,noun,"a Mexican-American teenager who belongs to a neighborhood gang and who dresses in showy clothes",
3990,noun,"a teenager or young adult who is a performer (or enthusiast) of punk rock and a member of the punk youth subculture",
3991,noun,"a teenager or young adult in the 1960s who wore leather jackets and rode motorcycles",
3992,noun,"a teenager or a young adult male",
3993,noun,"any handsome young man",
3994,noun,"annual or perennial herbs",
3995,noun,"Eurasian herb cultivated for its deep red flowers with dark centers",
3996,noun,"(Greek mythology) a handsome youth loved by both Aphrodite and Persephone; ""when Adonis died Zeus decreed that he should spend winters in the underworld with Persephone and spend summers with Aphrodite""",
3997,noun,"a person who is part mortal and part god",
3998,verb,"pick out, select, or choose from a number of alternatives; ""Take any one of these cards""; ""Choose a good husband for your daughter""; ""She selected a pair of shoes from among the dozen the salesgirl had shown her""",
3999,verb,"take on titles, offices, duties, responsibilities; ""When will the new President assume office?""",
4000,verb,"assume anew; ""resume a title""; ""resume an office""; ""resume one's duties""",
4001,verb,"take into one's family; ""They adopted two children from Nicaragua""",
4002,verb,"put into dramatic form; ""adopt a book for a screenplay""",
4003,verb,"produce a literary work; ""She composed a poem""; ""He wrote four novels""",
4004,noun,"the act of creating written works; ""writing was a form of therapy for him""; ""it was a matter of disputed authorship""",
4005,verb,"adopt; ""take up new ideas""",
4006,noun,"a legal proceeding that creates a parent-child relation between persons not related by blood; the adopted child is entitled to all privileges belonging to a natural child of the adoptive parents (including the right to inherit)",
4007,noun,"the appropriation (of ideas or words etc) from another source; ""the borrowing of ancient motifs was very apparent""",
4008,noun,"a deliberate act of acquisition",
4009,noun,"changing the pronunciation of a borrowed word to agree with the borrowers' phonology; ""the naturalization in English of many Italian words""",
4010,noun,"wrongful borrowing; ""his explanation was a misappropriation of sociological theory""",
4011,noun,"the appropriation of a new style (especially in popular music) by combining elements of different genres in order to appeal to a wider audience; ""a jazz-classical crossover album""",
4012,adjective,"of parents and children; related by adoption; ""adoptive parents""",
4013,adjective,"having been taken into a specific relationship; ""an adopted child""",
4014,adjective,"providing or receiving nurture or parental care though not related by blood or legal ties; ""foster parent""; ""foster child""; ""foster home""; ""surrogate father""",
4015,noun,"extreme attractiveness",
4016,noun,"a beauty that appeals to the senses",
4017,adjective,"lovable especially in a childlike or naive way",
4018,adjective,"having characteristics that attract love or affection; ""a mischievous but lovable child""",
4019,noun,"a feeling of profound love and admiration",
4020,noun,"a strong positive emotion of regard and affection; ""his love for his work""; ""children need a lot of love""",
4021,noun,"the act of glorifying (as in worship); ""the glorification of God""",
4022,noun,"the worship given to God alone",
4023,verb,"love intensely; ""he just adored his wife""",
4024,verb,"have a great affection or liking for; ""I love French food""; ""She loves her boss and works hard for him""",
4025,verb,"make a fetish of",
4026,verb,"love unquestioningly and uncritically or to excess; venerate as an idol; ""Many teenagers idolized the Beatles""",
4027,verb,"make more attractive by adding ornament, colour, etc.; ""Decorate the room for the party""; ""beautify yourself for the special day""",
4028,verb,"decorate or deck with wreathes; ""wreathe the grave site""",
4029,verb,"decorate or cover lavishly (as with gems)",
4030,verb,"decorate with braids or ribbons; ""braid a collar""",
4031,verb,"decorate with needlework",
4032,verb,"cover and decorate with objects that pierce the surface; ""stick some feathers in the turkey before you serve it""",
4033,verb,"supply with illustrations; ""illustrate a book with drawings""",
4034,verb,"adorn with bands of flowers or leaves; ""They garlanded the statue""",
4035,verb,"decorate with feathers; ""fledge an arrow""",
4036,verb,"decorate with spangles; ""the star-spangled banner""",
4037,verb,"decorate with leaves",
4038,verb,"decorate with flags; ""the building was flagged for the holiday""",
4039,verb,"put a caparison on; ""caparison the horses for the festive occasion""",
4040,verb,"decorate by sewing beads onto; ""bead the wedding gown""",
4041,verb,"trim with piping; ""pipe the skirt""",
4042,verb,"sew on as a decoration",
4043,verb,"adorn unnecessarily (something that is already beautiful)",
4044,verb,"decorate with wavy or winding lines",
4045,verb,"embellish by sewing in lines crossing each other diagonally; ""The folk dancers wore smocked shirts""",
4046,verb,"decorate or furnish with something suspended; ""Hang wallpaper""",
4047,verb,"dress or decorate showily or gaudily; ""Roses were pranking the lawn""",
4048,verb,"adorn with tinsel; ""snow flakes tinseled the trees""",
