ID,POS,Gloss
89191,noun,"a sorter for sorting mail according to the address",
89192,noun,"an internationally recognized distress signal in radio code",
89193,noun,"the branch of Christian theology that deals with salvation as the effect of a divine agency",
89194,noun,"a minor female role as a pert flirtatious lady's maid in a comedy",
89195,noun,"a fine quality of black tea native to China",
89196,noun,"puffy dish of cheese and eggs (whites beaten separately) and white sauce",
89197,noun,"a fellow Black man",
89198,adjective,"full of or expressing deep emotion; ""soulful eyes""; ""soulful music""",
89199,adjective,"firm and dependable; subject to little fluctuation; ""the economy is stable""",
89200,adjective,"logically valid; ""a sound argument""",
89201,verb,"make a cackling sound; ""The fire cackled cozily""",
89202,verb,"be dissonant or harsh; ""The violins in this piece dissonated disturbingly""",
89203,verb,"make a characteristic or natural sound; ""The drums spoke""",
89204,verb,"cause to sound with a twang; ""He twanged the guitar string""",
89205,verb,"cause to make a ting",
89206,verb,"sound the strings of (a string instrument); ""strum a guitar""",
89207,noun,"characterized by loud and constant noise",
89208,noun,"the distinctive quality or pitch or condition of a person's speech; ""A shrill voice sounded behind us""",
89209,noun,"mechanical vibrations transmitted by an elastic medium; ""falling trees make a sound in the forest even when no one is there to hear them""",
89210,noun,"very high frequency sound; used in ultrasonography",
89211,noun,"a short high tone produced as a signal or warning",
89212,noun,"a succession of clicks",
89213,noun,"sound of strumming; ""the strum of a guitar""",
89214,noun,"the indistinct sound of people whispering; ""a soft susurrus of conversation""",
89215,noun,"a brushing or rustling sound",
89216,noun,"the sound of light blow or knock; ""he heard the tapping of the man's cane""",
89217,noun,"a sound with a strong rhythmic beat; ""the throbbing of the engines""",
89218,noun,"a thrumming sound; ""he could hear the thrum of a banjo""",
89219,noun,"a dull hollow sound; ""the basketball made a thunk as it hit the rim""",
89220,noun,"a metallic tapping sound; ""he counted the ticks of the clock""",
89221,noun,"a light clear metallic sound as of a small bell",
89222,noun,"a blast of a horn",
89223,noun,"the sound of casual playing on a musical instrument; ""he enjoyed hearing the tootles of their horns as the musicians warmed up""",
89224,noun,"the sound of heavy treading or stomping; ""he heard the trample of many feet""",
89225,noun,"a sharp vibrating sound (as of a plucked string)",
89226,noun,"a sound suggestive of a vocal utterance; ""the noisy voice of the waterfall""; ""the incessant voices of the artillery""",
89227,noun,"the roaring sound made by a motor that is running at high speed",
89228,noun,"the sound made by a sharp swift blow",
89229,noun,"the sound made by something moving rapidly or by steam coming out of a small aperture",
89230,noun,"a buzzing or hissing sound as of something traveling rapidly through the air; ""he heard the whiz of bullets near his head""",
89231,noun,"a brief high-pitched buzzing or humming sound; ""the zing of the passing bullet""",
89232,noun,"a tidal strait separating Manhattan and the Bronx from Queens and Brooklyn",
89233,noun,"a strait connecting the Bering Sea to the Arctic Ocean",
89234,noun,"a strait connecting the Mediterranean and the Black Sea; separates the European and Asian parts of Turkey; an important shipping route",
89235,noun,"a narrow strait separating the North Island and South Island in New Zealand",
89236,noun,"a strait in western California that connects the San Francisco Bay with the Pacific Ocean; discovered in 1579 by Sir Francis Drake",
89237,noun,"a strait of the North Sea between Jutland and Sweden; connects with the North Sea through the Skagerrak",
89238,noun,"a strait between Korea and Japan; connects the East China Sea and the Sea of Japan",
89239,noun,"a strait in northern Wales between Anglesey Island and the mainland",
89240,noun,"a strait between Northern Ireland and Scotland that connects the Atlantic Ocean and the Irish Sea",
89241,noun,"a broad strait of the North Sea between Jutland and Norway",
89242,noun,"a strait of the English Channel between the coast of Hampshire and the Isle of Wight",
89243,noun,"the strait separating Vancouver Island from the Canadian mainland",
89244,noun,"the strait between Spain and Africa",
89245,noun,"a strategically important strait linking the Persian Gulf and the Gulf of Oman",
89246,noun,"the strait separating South America from Tierra del Fuego and other islands south of the continent; discovered by Ferdinand Magellan in 1520; an important route around South America before the Panama Canal was built",
89247,noun,"the strait separating Sicily from the tip of Italy",
89248,noun,"the strait between the English Channel and the North Sea; shortest distance between England and the European continent",
89249,noun,"a strait between northeastern Australia and southern New Guinea that connects the Coral Sea with the Arafura Sea",
89250,noun,"a large ocean inlet or deep bay; ""the main body of the sound ran parallel to the coast""",
89251,noun,"an inlet of the Pacific Ocean off the coast of British Columbia",
89252,noun,"a movie camera that records sounds in synchrony with the visual images",
89253,noun,"a sound wave that is transmitted via air",
89254,noun,"a research rocket used to obtain information about the atmosphere at various altitudes",
89255,noun,"the soup that a restaurant is featuring on a given day",
89256,noun,"soup that contains small noodles in the shape of letters of the alphabet",
89257,noun,"a thick cream soup made from shellfish",
89258,noun,"soup made from chicken broth",
89259,noun,"soup made from chicken boiled with leeks",
89260,noun,"a soup made with chopped tomatoes and onions and cucumbers and peppers and herbs; served cold",
89261,noun,"soup cooked in a large pot",
89262,noun,"soup made from a calf's head or other meat in imitation of green turtle soup",
89263,noun,"a soup made from the skinned tail of an ox",
89264,noun,"a thick soup made of dried peas (usually made into a puree)",
89265,noun,"a soup made with vegetables and tripe and seasoned with peppercorns; often contains dumplings",
89266,noun,"soup usually made of the flesh of green turtles",
89267,noun,"made by stirring beaten eggs into a simmering broth",
89268,noun,"a soup with won ton dumplings",
89269,noun,"made of stock and split peas with onions carrots and celery",
89270,noun,"made of fresh green peas and stock with shredded lettuce onion and celery",
89271,noun,"made of stock and lentils with onions carrots and celery",
89272,noun,"a thick soup made from beef or mutton with vegetables and pearl barley",
89273,noun,"a creamy potato soup flavored with leeks and onions; usually served cold",
89274,adjective,"having the consistency and appearance of soup; ""a soupy fog""",
89275,adjective,"tasting sour like a lemon",
89276,adjective,"slightly sour to the taste",
89277,adjective,"one of the four basic taste sensations; like the taste of vinegar or lemons",
89278,noun,"a sour made with whiskey",
89279,noun,"any of several cultivated sour cherry trees bearing pale red fruit with colorless juice",
89280,noun,"any of several cultivated sour cherry trees bearing fruit with dark skin and juice",
89281,noun,"Dalmatian bitter wild cherry tree bearing fruit whose juice is made into maraschino liqueur",
89282,noun,"Australian tree with sour red fruit",
89283,noun,"tropical trees and shrubs with aromatic leaves and often valuable hard wood",
89284,noun,"pale red sour cherry with colorless or nearly colorless juice",
89285,noun,"cultivated sour cherry with dark-colored skin and juice",
89286,noun,"columnar tree of eastern North America having horizontal limbs and small leaves that emerge late in spring and have brilliant color in early fall",
89287,noun,"any whiskey distilled from sour mash",
89288,verb,"obtain goods or services from an outside supplier; to contract work out; ""Many companies outsource and hire consultants rather in order to maintain a flexible workforce""",
89289,noun,"publications from which information is obtained",
89290,noun,"a source of great wealth (especially a mine)",
89291,noun,"a good source of something that is desired",
89292,noun,"a language whose statements resemble terminology of the user",
89293,noun,"small tropical American tree bearing large succulent slightly acid fruit",
89294,noun,"large spiny tropical fruit with tart pulp related to custard apples",
89295,noun,"a bass horn (brass wind instrument) that is the tenor of the tuba family",
89296,noun,"the act of making something completely wet; ""he gave it a good drenching""",
89297,adjective,"moving toward the south; ""a southbound train""",
89298,adjective,"situated in the southern part of a centrally located area in some geographical region; ""south-central London""",
89299,adjective,"from the south; used especially of wind; ""a hot southerly wind""; ""southern breezes""; ""the winds are southerly""",
89300,adjective,"situated in or oriented toward the south; ""a southern exposure""; ""took a southerly course""",
89301,adjective,"situated farthest south; ""Key West is the southernmost city in the United States""",
89302,adjective,"situated in or oriented toward the southeast",
89303,adjective,"coming from the southeast; ""southeasterly breezes""",
89304,adjective,"toward the southeast",
